Assists
2007-08 NBA 678 (5th)
2008-09 NBA 607 (6th)
2010-11 NBA 605 (9th)
2011-12 NBA 468 (6th)
Active 4877 (10th)
Career NBA 4877 (63rd)
Career 4877 (65th)
