Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2005-06,24,TOR,NBA,SG,64,1487,49%,50%,1%,,,-4.0,-0.8,60,29,12,45,,2,,679,31,8,29
2006-07,25,TOR,NBA,PG,77,1614,93%,7%,1%,,,+1.6,+0.6,61,26,23,49,,12,,893,52,14,21
2007-08,26,TOR,NBA,PG,82,2484,91%,9%,,,,+3.8,+1.1,86,30,10,54,,2,,1554,24,4,31
2008-09,27,TOR,NBA,PG,68,2333,98%,2%,,,,-2.9,+0.3,95,31,17,44,,10,,1359,33,9,21
2009-10,28,TOR,NBA,PG,68,1817,79%,21%,,,,-2.2,-0.2,77,17,5,58,,4,,899,31,6,25
2010-11,29,TOR,NBA,PG,68,2102,92%,8%,1%,,,-5.4,+3.1,110,25,13,63,,5,,1276,26,4,30
2011-12,30,TOR,NBA,PG,53,1799,91%,9%,,,,-4.7,-2.1,69,23,12,45,,2,,1024,15,5,17
2012-13,31,TOT,NBA,PG,73,2160,63%,37%,,,,-6.7,-5.2,97,23,6,0,,0,0,1127,0,2,20
2012-13,31,TOR,NBA,PG,45,1273,82%,18%,,,,-4.2,-3.8,60,13,2,29,,2,6,720,9,1,12
2012-13,31,DET,NBA,PG,28,887,34%,65%,,,,-10.4,-7.8,37,10,4,28,,1,1,407,6,1,8
2013-14,32,DAL,NBA,PG,81,2468,3%,96%,1%,,,-0.9,-8.7,68,26,9,75,5,5,8,851,15,2,16
2014-15,33,NYK,NBA,PG,42,1270,41%,57%,2%,,,-14.0,-5.6,62,11,2,43,3,1,5,446,8,2,12
2015-16,34,NYK,NBA,PG,72,2024,79%,21%,,,,-2.5,+0.8,51,29,7,68,5,1,5,692,14,4,10
2016-17,35,LAL,NBA,PG,23,286,94%,6%,,,,-23.7,-19.3,2,22,0,8,1,0,0,106,1,1,2
