Player,Sim,1,2,3,4,5,6
Derrick Favors,,8.3,7.1,5.1,4.4,3.0,2.9
Corey Maggette,92.0,8.6,8.1,5.0,3.9,3.3,2.6
Hedo Turkoglu,90.8,7.6,6.7,5.2,3.4,2.8,2.6
Mike Miller,90.4,7.4,7.0,5.3,4.5,4.0,3.9
Gene Banks,90.4,7.9,6.2,5.6,4.3,3.6,3.5
Chris Mills,90.1,8.9,7.8,5.4,5.1,4.0,3.0
Nicolas Batum,90.0,7.9,6.6,5.8,4.8,3.7,3.5
Carl Landry,89.4,7.7,6.2,5.9,4.1,3.7,2.9
Grant Long,88.6,7.7,6.5,5.1,5.0,4.6,2.7
Bob Gross,88.4,7.4,7.1,4.4,3.8,2.9,1.7
Josh Smith,88.0,9.3,5.8,4.9,4.4,3.6,2.4
