Win Shares Per 48 Minutes
1993-94 NBA .252 (2nd)
1994-95 NBA .230 (3rd)
1997-98 NBA .224 (4th)
1998-99 NBA .255 (2nd)
1999-00 NBA .283 (1st)
2000-01 NBA .245 (2nd)
2001-02 NBA .262 (1st)
2002-03 NBA .250 (2nd)
2004-05 NBA .211 (6th)
Career NBA .208 (16th)
Career .208 (16th)
