Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,28,LAL,NBA,C,74,2924,,,,,100%,+8.0,+15.6,72,50,96,147,,39,,644,365,135,70
2001-02,29,LAL,NBA,C,67,2422,,,,,100%,+11.3,+9.9,56,36,79,103,,43,,446,318,131,75
2002-03,30,LAL,NBA,C,67,2535,,,,,100%,+7.0,+12.8,60,50,86,137,,44,,470,323,110,55
2003-04,31,LAL,NBA,C,67,2464,,,,,100%,+8.3,+11.5,68,29,98,120,,38,,431,282,119,39
2004-05,32,MIA,NBA,C,73,2492,,,,,100%,+9.6,+6.1,57,46,100,149,,39,,469,308,101,52
2005-06,33,MIA,NBA,C,59,1806,,,,,100%,+7.1,+5.3,32,38,98,125,,43,,271,204,94,42
2006-07,34,MIA,NBA,C,40,1135,,,,,100%,+1.6,+3.2,20,20,55,88,,18,,188,141,41,18
2007-08,35,TOT,NBA,C,61,1748,,,,,100%,+0.8,+3.1,46,46,89,0,,0,,207,0,38,35
2007-08,35,MIA,NBA,C,33,945,,,,,100%,-4.0,+7.1,20,30,48,75,,21,,103,91,20,17
2007-08,35,PHO,NBA,C,28,803,,,,,100%,+6.1,+0.5,26,16,41,52,,17,,104,68,18,18
2008-09,36,PHO,NBA,C,75,2252,,,,,100%,+2.6,+1.3,57,29,82,159,,32,,292,248,68,40
2009-10,37,CLE,NBA,C,53,1240,,,,,100%,+3.6,-5.5,29,23,53,108,,28,,182,118,34,29
2010-11,38,BOS,NBA,C,37,752,,,,,100%,+13.8,+9.6,13,13,30,73,,13,,53,66,19,13
