Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,21,ORL,NBA,C,3,3,42.0,7.7,15.0,.511,0.0,0.0,,7.7,15.0,.511,.511,5.3,11.3,.471,5.7,7.7,13.3,2.3,0.7,3.0,3.3,4.3,20.7
1994-95,22,ORL,NBA,C,21,21,38.3,9.3,16.1,.577,0.0,0.0,,9.3,16.1,.577,.577,7.1,12.4,.571,4.5,7.4,11.9,3.3,0.9,1.9,3.5,4.0,25.7
1995-96,23,ORL,NBA,C,12,12,38.3,10.9,18.0,.606,0.0,0.0,,10.9,18.0,.606,.606,4.0,10.2,.393,4.1,5.9,10.0,4.6,0.8,1.3,3.7,3.3,25.8
1996-97,24,LAL,NBA,C,9,9,36.2,9.9,19.2,.514,0.0,0.0,,9.9,19.2,.514,.514,7.1,11.7,.610,4.2,6.3,10.6,3.2,0.6,1.9,2.4,4.1,26.9
1997-98,25,LAL,NBA,C,13,13,38.5,12.2,19.8,.612,0.0,0.0,,12.2,19.8,.612,.612,6.2,12.2,.503,3.7,6.5,10.2,2.9,0.5,2.6,3.3,3.2,30.5
1998-99,26,LAL,NBA,C,8,8,39.4,9.9,19.4,.510,0.0,0.0,,9.9,19.4,.510,.510,6.9,14.8,.466,5.5,6.1,11.6,2.3,0.9,2.9,2.3,3.6,26.6
1999-00,27,LAL,NBA,C,23,23,43.5,12.4,22.0,.566,0.0,0.0,,12.4,22.0,.566,.566,5.9,12.9,.456,5.2,10.3,15.4,3.1,0.6,2.4,2.4,2.9,30.7
2000-01,28,LAL,NBA,C,16,16,42.3,11.9,21.5,.555,0.0,0.0,,11.9,21.5,.555,.555,6.6,12.5,.525,5.7,9.8,15.4,3.2,0.4,2.4,3.6,3.4,30.4
2001-02,29,LAL,NBA,C,19,19,40.8,10.7,20.2,.529,0.0,0.0,,10.7,20.2,.529,.529,7.1,10.9,.649,3.5,9.1,12.6,2.8,0.5,2.5,3.3,3.3,28.5
2002-03,30,LAL,NBA,C,12,12,40.1,10.1,18.8,.535,0.0,0.0,,10.1,18.8,.535,.535,6.8,11.0,.621,5.3,9.6,14.8,3.7,0.6,2.8,2.9,2.8,27.0
2003-04,31,LAL,NBA,C,22,22,41.7,8.3,14.0,.593,0.0,0.0,,8.3,14.0,.593,.593,5.0,11.5,.429,4.1,9.1,13.2,2.5,0.3,2.8,2.5,4.1,21.5
2004-05,32,MIA,NBA,C,13,13,33.2,7.8,13.9,.558,0.0,0.0,,7.8,13.9,.558,.558,3.8,8.2,.472,1.5,6.4,7.8,1.9,0.4,1.5,3.2,4.0,19.4
2005-06,33,MIA,NBA,C,23,23,33.0,7.7,12.7,.612,0.0,0.0,,7.7,12.7,.612,.612,3.0,7.9,.374,3.3,6.5,9.8,1.7,0.5,1.5,3.7,3.7,18.4
2006-07,34,MIA,NBA,C,4,4,30.3,8.3,14.8,.559,0.0,0.0,,8.3,14.8,.559,.559,2.3,6.8,.333,4.0,4.5,8.5,1.3,0.3,1.5,3.5,3.8,18.8
2007-08,35,PHO,NBA,C,5,5,30.0,4.4,10.0,.440,0.0,0.0,,4.4,10.0,.440,.440,6.4,12.8,.500,2.6,6.6,9.2,1.0,1.0,2.6,1.8,4.2,15.2
2009-10,37,CLE,NBA,C,11,11,22.1,4.4,8.5,.516,0.0,0.0,,4.4,8.5,.516,.516,2.8,4.3,.660,1.9,3.6,5.5,1.4,0.2,1.2,2.2,3.7,11.5
2010-11,38,BOS,NBA,C,2,0,6.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,1.0,.000,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,1.0
