Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,816,549,18680,2110,3999,.528,0,4,.000,2110,3995,.528,.528,1318,2246,.587,2081,2794,4875,442,320,1109,851,2043,5538
9 seasons,,WAS,NBA,,579,450,14181,1669,3146,.531,0,1,.000,1669,3145,.531,.531,1122,1807,.621,1604,2044,3648,348,254,865,662,1570,4460
3 seasons,,DAL,NBA,,154,81,3218,334,607,.550,0,2,.000,334,605,.552,.550,159,360,.442,346,562,908,63,48,185,129,331,827
1 season,,CHA,NBA,,61,17,1162,93,216,.431,0,1,.000,93,215,.433,.431,30,66,.455,125,165,290,29,16,49,50,125,216
1 season,,CLE,NBA,,22,1,119,14,30,.467,0,0,,14,30,.467,.467,7,13,.538,6,23,29,2,2,10,10,17,35
