Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2009-10,22,WAS,NBA,SG,11,182,,56%,41%,4%,,-2.4,+3.2,1,5,4,5,,1,,16,13,1,12
2010-11,23,TOT,NBA,SG,56,1118,,46%,52%,3%,,-11.8,-8.9,15,24,16,0,,0,,86,0,8,38
2010-11,23,SAS,NBA,SG,5,18,,,77%,23%,,-24.8,-31.5,0,1,2,2,,1,,0,0,0,1
2010-11,23,WAS,NBA,SG,11,127,,3%,96%,1%,,-19.9,-12.2,2,4,2,4,,1,,12,6,0,6
2010-11,23,CLE,NBA,SG,40,973,,52%,45%,3%,,-10.5,-1.3,13,19,12,41,,8,,74,35,8,31
2011-12,24,CLE,NBA,SG,63,1827,,48%,51%,1%,,-6.1,+3.1,31,48,35,72,,14,,271,104,26,57
2012-13,25,CLE,NBA,SF,82,2541,,1%,92%,7%,,-7.1,-5.3,53,46,33,85,,19,17,303,90,13,78
2013-14,26,CLE,NBA,SF,65,1020,,7%,91%,2%,,-9.3,-7.9,21,13,10,45,1,8,2,107,26,3,16
2014-15,27,TOT,NBA,SF,54,662,,17%,72%,11%,1%,-7.1,-3.8,12,10,11,0,0,0,0,60,0,6,24
2014-15,27,DEN,NBA,SF,39,511,,21%,69%,10%,,-7.1,-3.8,9,7,9,19,1,2,3,45,30,5,16
2014-15,27,POR,NBA,SF,15,151,,4%,81%,12%,2%,-4.9,-9.5,3,3,0,4,0,0,0,15,5,1,8
2015-16,28,NOP,NBA,SF,73,1632,,14%,83%,3%,,-4.4,-0.9,17,21,17,73,8,9,1,174,29,8,23
2016-17,29,DEN,NBA,SF,13,89,,9%,90%,1%,,+0.3,+2.1,0,1,1,3,0,1,1,16,4,1,2
