Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,22,WAS,NBA,SG,11,2,182,5.5,11.7,.475,1.4,1.8,.778,4.2,9.9,.420,3.6,5.7,.621,3.0,3.6,6.5,1.4,1.4,0.2,2.0,2.6,16.0
2010-11,23,TOT,NBA,SG,56,34,1118,3.9,8.5,.458,0.5,1.6,.333,3.3,6.9,.488,2.3,3.0,.783,2.0,3.9,5.9,1.2,1.3,0.6,1.8,3.0,10.7
2010-11,23,SAS,NBA,SG,5,0,18,2.0,6.0,.333,0.0,0.0,,2.0,6.0,.333,0.0,0.0,,4.0,2.0,6.0,0.0,0.0,4.0,6.0,6.0,4.0
2010-11,23,WAS,NBA,SG,11,5,127,3.4,7.7,.444,0.0,0.6,.000,3.4,7.1,.480,2.3,3.4,.667,3.1,3.1,6.2,1.4,2.0,0.0,2.3,2.8,9.1
2010-11,23,CLE,NBA,SG,40,29,973,4.0,8.7,.462,0.6,1.8,.347,3.4,6.8,.492,2.4,3.0,.800,1.8,4.0,5.8,1.2,1.2,0.6,1.6,3.0,11.0
2011-12,24,CLE,NBA,SG,63,31,1827,4.5,10.9,.412,0.9,2.7,.321,3.6,8.2,.442,3.3,4.2,.788,2.0,4.4,6.3,2.2,1.6,0.3,2.2,2.9,13.1
2012-13,25,CLE,NBA,SF,82,82,2541,4.3,10.5,.410,1.0,3.1,.315,3.3,7.4,.450,2.3,2.9,.795,1.1,3.5,4.5,1.9,1.5,0.4,1.9,2.8,11.9
2013-14,26,CLE,NBA,SF,65,24,1020,3.5,8.3,.415,0.7,2.0,.328,2.8,6.3,.444,1.5,2.2,.705,1.2,4.0,5.3,1.7,1.4,0.5,1.6,3.4,9.1
2014-15,27,TOT,NBA,SF,54,2,662,4.7,10.1,.468,0.7,1.9,.371,4.0,8.2,.490,2.9,4.2,.701,2.0,3.1,5.1,1.4,1.9,0.4,1.8,3.2,13.1
2014-15,27,DEN,NBA,SF,39,0,511,4.6,9.7,.482,0.7,1.7,.417,3.9,8.0,.496,3.4,4.6,.738,2.0,2.9,4.9,1.3,2.0,0.4,1.8,3.0,13.4
2014-15,27,POR,NBA,SF,15,2,151,5.0,11.7,.429,0.7,2.6,.273,4.3,9.1,.474,1.4,2.9,.500,1.9,3.8,5.7,1.4,1.7,0.2,1.9,3.8,12.2
2015-16,28,NOP,NBA,SF,73,38,1632,2.9,5.6,.518,0.4,1.3,.283,2.5,4.3,.590,1.0,1.5,.667,1.3,4.1,5.4,1.6,1.4,0.3,1.2,3.7,7.2
2016-17,29,DEN,NBA,SF,13,0,89,1.2,5.7,.214,0.0,1.2,.000,1.2,4.4,.273,2.0,3.6,.556,1.6,4.0,5.7,2.4,2.0,0.4,1.6,5.7,4.4
