Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,338,7616,,20%,73%,8%,,-3.2,-1.9,103,83,84,285,8,29,7,612,155,35,134
3 seasons,,DET,NBA,,218,5917,,24%,72%,4%,,-4.0,-0.7,85,61,72,252,5,30,8,506,152,30,108
3 seasons,,OKC,NBA,,120,1699,,4%,75%,20%,,-0.7,-6.8,18,22,12,106,9,5,1,106,25,5,26
