Player,Sim,1,2,3,4,5,6
P.J. Tucker,,6.1,4.9,3.5,2.9,0.1,
Randolph Mahaffey,93.1,5.7,4.7,3.7,2.6,,
Harrison Barnes,93.0,6.7,4.9,3.2,2.8,,
Tobias Harris,87.0,6.6,4.8,4.1,2.4,0.9,
Jack Kerris,86.4,5.9,5.7,4.1,2.1,,
Ernie Vandeweghe,86.3,7.1,4.8,3.9,2.1,0.3,-0.1
Keon Clark,85.6,5.3,4.7,4.2,3.7,0.2,0.0
Goo Kennedy,83.1,5.7,5.0,4.5,4.0,0.8,0.3
Michael Brooks,82.2,4.9,4.7,4.5,2.4,0.0,0.0
Julius Keye,82.0,5.3,4.3,3.6,3.6,1.2,-0.2
Jared Sullinger,82.0,4.8,4.0,3.9,2.7,,
