Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1993-94,19,KENTUCKY,34,484,72,153,19,50,31,56,,131,39,20,19,49,60,194,.471,.380,.554,14.2,5.7,3.9,1.1
1994-95,20,KENTUCKY,33,744,128,251,28,77,61,84,,185,50,27,38,53,96,345,.510,.364,.726,22.5,10.5,5.6,1.5
1995-96,21,KENTUCKY,36,888,152,280,28,60,75,104,,206,92,44,51,81,117,407,.543,.467,.721,24.7,11.3,5.7,2.6
