Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,22,NYK,NBA,PF,35,0,5.5,0.7,1.9,.382,0.1,0.4,.286,0.6,1.5,.407,.412,0.2,0.4,.571,0.2,0.4,0.7,0.4,0.2,0.3,0.5,1.1,1.8
1997-98,23,BOS,NBA,SF,82,64,28.5,3.6,8.9,.404,0.7,2.1,.309,2.9,6.8,.434,.441,1.8,2.4,.742,1.7,2.7,4.4,2.2,1.3,0.5,1.7,3.3,9.6
1998-99,24,BOS,NBA,PF,32,4,20.6,2.0,5.5,.362,0.4,1.6,.260,1.6,4.0,.402,.398,1.3,1.8,.702,1.1,2.5,3.6,1.3,0.8,0.4,1.3,2.8,5.7
1999-00,25,BOS,NBA,PF,61,5,14.4,1.3,3.8,.339,0.6,1.8,.309,0.7,2.0,.367,.413,0.6,0.9,.722,0.5,1.3,1.8,1.1,0.4,0.4,1.1,1.4,3.8
2000-01,26,BOS,NBA,PF,60,3,8.0,0.8,2.1,.357,0.3,0.9,.339,0.4,1.2,.371,.433,0.4,0.5,.786,0.4,1.0,1.4,0.7,0.2,0.1,0.3,1.4,2.2
2001-02,27,BOS,NBA,PF,56,0,12.8,1.4,3.2,.444,0.7,1.8,.394,0.7,1.4,.506,.553,0.2,0.3,.684,0.6,1.7,2.3,0.7,0.3,0.1,0.4,1.5,3.8
2002-03,28,BOS,NBA,SF,82,8,23.8,2.1,5.1,.414,1.1,3.0,.367,1.0,2.1,.482,.523,0.7,1.2,.622,0.8,2.7,3.5,1.3,1.0,0.3,0.8,2.3,6.1
2003-04,29,BOS,NBA,PF,77,23,24.7,2.6,6.8,.388,1.8,4.8,.374,0.9,2.0,.420,.519,0.8,1.1,.756,0.4,2.7,3.1,1.6,0.9,0.3,1.2,2.3,7.9
2004-05,30,TOT,NBA,PF,72,0,12.6,1.3,3.3,.404,0.8,2.2,.355,0.6,1.1,.500,.521,0.2,0.4,.517,0.4,1.5,1.9,0.5,0.3,0.2,0.5,2.0,3.6
2004-05,30,BOS,NBA,PF,44,0,12.6,1.4,3.4,.413,0.7,2.0,.333,0.7,1.4,.533,.513,0.2,0.3,.533,0.5,1.3,1.8,0.6,0.3,0.2,0.4,1.9,3.7
2004-05,30,PHO,NBA,PF,28,0,12.6,1.2,3.0,.388,0.9,2.3,.385,0.3,0.7,.400,.535,0.3,0.5,.500,0.3,1.9,2.2,0.4,0.4,0.2,0.7,2.1,3.5
2005-06,31,LAC,NBA,SF,36,1,9.8,0.9,2.8,.333,0.3,1.3,.222,0.6,1.5,.426,.384,0.3,0.6,.571,0.4,1.5,1.9,0.6,0.2,0.1,0.5,1.4,2.4
