Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1996-97,22,NYK,NBA,PF,35,192,6.4,.431,.206,.206,5.2,9.1,7.2,11.5,1.9,3.8,18.6,21.9,,-0.4,0.3,0.0,-0.007,,-6.0,1.2,-4.7,-0.1
1997-98,23,BOS,NBA,SF,82,2340,11.6,.483,.240,.266,6.5,12.3,9.2,11.9,2.4,1.5,14.7,17.7,,0.8,2.2,2.9,.060,,-1.1,0.5,-0.6,0.8
1998-99,24,BOS,NBA,PF,32,659,8.9,.448,.282,.322,6.0,13.9,9.8,9.3,1.9,1.4,16.5,16.4,,-0.2,0.7,0.5,.035,,-2.8,0.1,-2.7,-0.1
1999-00,25,BOS,NBA,PF,61,879,7.2,.451,.478,.235,4.1,10.5,7.1,11.6,1.4,1.9,20.9,15.8,,-0.7,0.6,-0.2,-0.009,,-3.3,-0.7,-3.9,-0.4
2000-01,26,BOS,NBA,PF,60,478,9.2,.474,.444,.222,5.6,14.5,9.9,13.5,1.5,1.1,12.6,15.0,,0.3,0.4,0.7,.067,,-2.1,-1.2,-3.2,-0.1
2001-02,27,BOS,NBA,PF,56,718,11.5,.563,.550,.106,4.8,15.0,9.8,9.4,1.3,0.8,10.5,13.3,,0.9,0.9,1.8,.122,,-0.9,-0.2,-1.1,0.2
2002-03,28,BOS,NBA,SF,82,1949,10.8,.540,.593,.234,3.6,13.4,8.4,9.2,2.1,1.1,12.7,12.6,,1.6,2.5,4.1,.101,,-1.2,1.0,-0.3,0.9
2003-04,29,BOS,NBA,PF,77,1900,10.9,.541,.700,.157,1.7,12.5,7.2,10.6,2.0,0.9,14.0,15.6,,1.3,1.6,2.9,.073,,0.2,-0.5,-0.3,0.8
2004-05,30,TOT,NBA,PF,72,906,8.2,.525,.660,.123,3.8,13.0,8.6,6.0,1.4,1.2,12.7,13.9,,0.3,0.8,1.1,.058,,-0.9,-0.9,-1.8,0.0
2004-05,30,BOS,NBA,PF,44,553,9.0,.517,.600,.100,4.5,11.6,8.1,7.2,1.4,1.2,9.8,14.1,,0.4,0.4,0.8,.068,,-0.4,-1.2,-1.6,0.1
2004-05,30,PHO,NBA,PF,28,353,6.9,.538,.765,.165,2.5,15.3,9.2,4.1,1.4,1.1,17.2,13.6,,0.0,0.3,0.3,.042,,-1.6,-0.5,-2.1,0.0
2005-06,31,LAC,NBA,SF,36,353,5.9,.407,.455,.212,5.2,16.7,11.2,9.8,1.2,1.1,14.9,16.7,,-0.5,0.5,0.0,-0.001,,-4.0,-0.3,-4.3,-0.2
