Player,Sim,1,2,3,4,5,6
Patrick Patterson,,6.1,4.1,3.8,3.6,2.4,1.6
Matt Bonner,92.7,6.8,4.2,4.1,3.7,2.2,2.0
Adam Keefe,91.6,6.5,4.6,4.1,3.3,2.3,1.4
John Johnson,91.6,6.2,4.6,4.3,4.0,2.5,2.1
Terry Mills,91.4,6.3,3.9,3.8,3.7,3.7,1.3
Phil Hubbard,90.1,5.7,4.6,4.5,3.4,2.6,1.6
Andres Nocioni,89.8,6.7,4.1,3.3,2.8,2.5,1.3
Clyde Lee,89.1,6.1,5.1,3.5,3.1,2.2,2.1
Harvey Grant,88.8,6.7,5.0,4.3,3.9,2.6,1.7
Bob Boozer,88.7,5.8,5.3,3.9,3.9,2.8,1.4
Dick Schnittker,88.3,6.2,5.3,3.5,2.8,2.6,1.6
