Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,21,HOU,NBA,PF,52,868,.558,10.1,.993,.311,.184,.184,.315,.007,.562,.687,.490,.490,.524,.000,.711,.075,17,,.500,.000,1,0
2011-12,22,HOU,NBA,PF,64,1483,.440,10.6,.994,.178,.307,.243,.266,.006,.443,.615,.395,.419,.404,.000,.707,.027,12,,.333,.000,0,0
2012-13,23,TOT,NBA,PF,71,1775,.512,12.8,.788,.212,.205,.143,.228,.212,.546,.742,.461,.472,.486,.386,.739,.074,43,1.000,.765,.426,0,0
2012-13,23,HOU,NBA,PF,47,1219,.519,12.5,.789,.235,.193,.145,.215,.211,.560,.757,.466,.485,.480,.365,.751,.081,35,1.000,.781,.427,0,0
2012-13,23,SAC,NBA,PF,24,556,.494,13.7,.786,.149,.238,.137,.262,.214,.508,.680,.450,.435,.500,.444,.701,.054,8,1.000,.722,.423,0,0
2013-14,24,TOT,NBA,PF,65,1533,.460,14.4,.691,.194,.168,.147,.182,.309,.503,.632,.500,.458,.404,.364,.729,.043,19,.982,.397,.383,0,0
2013-14,24,SAC,NBA,PF,17,415,.410,13.9,.680,.189,.213,.131,.148,.320,.494,.652,.577,.375,.278,.231,.756,.025,2,1.000,.308,.167,0,0
2013-14,24,TOR,NBA,PF,48,1118,.477,14.6,.695,.196,.153,.153,.193,.305,.506,.625,.464,.482,.437,.411,.721,.049,17,.978,.429,.438,0,0
2014-15,25,TOR,NBA,PF,81,2156,.449,16.8,.471,.159,.144,.095,.073,.529,.536,.553,.597,.529,.385,.371,.533,.017,7,1.000,.353,.410,1,0
2015-16,26,TOR,NBA,PF,79,2020,.414,17.2,.406,.124,.152,.087,.043,.594,.490,.525,.560,.349,.429,.362,.500,.037,16,.991,.386,.372,0,0
2016-17,27,TOR,NBA,PF,39,1083,.387,18.9,.336,.133,.094,.074,.035,.664,.430,.471,.417,.421,.333,.365,.432,.027,5,.968,.382,.400,1,1
