Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2010-11,21,HOU,NBA,PF,52,6,868,8.7,15.7,.558,0.0,0.1,.000,8.7,15.6,.562,1.8,2.5,.714,5.0,6.7,11.7,2.4,1.0,2.2,1.8,4.5,19.3,,118,109
2011-12,22,HOU,NBA,PF,64,1,1483,7.9,18.0,.440,0.0,0.1,.000,7.9,17.9,.443,1.4,2.0,.702,4.0,6.1,10.1,1.9,1.0,1.3,1.7,4.0,17.3,,99,107
2012-13,23,TOT,NBA,PF,71,41,1775,9.0,17.7,.512,1.4,3.7,.386,7.6,13.9,.546,1.4,1.8,.762,3.2,6.4,9.6,2.3,0.9,1.1,1.7,3.9,20.9,,114,110
2012-13,23,HOU,NBA,PF,47,38,1219,9.7,18.6,.519,1.4,3.9,.365,8.2,14.7,.560,1.5,2.0,.755,3.0,6.1,9.1,2.1,0.7,1.1,1.7,3.7,22.3,,114,109
2012-13,23,SAC,NBA,PF,24,3,556,7.7,15.5,.494,1.5,3.3,.444,6.2,12.2,.508,1.0,1.3,.786,3.7,7.0,10.7,2.8,1.2,1.2,1.8,4.4,17.8,,114,112
2013-14,24,TOT,NBA,PF,65,13,1533,7.6,16.6,.460,1.9,5.1,.364,5.8,11.4,.503,1.7,2.4,.704,4.0,7.6,11.6,2.6,1.9,1.3,2.2,5.4,18.8,,109,105
2013-14,24,SAC,NBA,PF,17,6,415,6.1,15.0,.410,1.1,4.8,.231,5.0,10.2,.494,1.1,2.0,.563,4.2,8.0,12.1,1.8,1.6,0.4,2.0,4.8,14.5,,99,109
2013-14,24,TOR,NBA,PF,48,7,1118,8.2,17.2,.477,2.2,5.2,.411,6.0,11.9,.506,1.9,2.6,.745,3.9,7.5,11.4,2.9,2.0,1.6,2.3,5.6,20.4,,113,103
2014-15,25,TOR,NBA,PF,81,4,2156,5.8,12.8,.449,2.5,6.8,.371,3.2,6.0,.536,1.5,1.9,.788,3.0,7.3,10.4,3.7,1.4,1.1,1.3,3.6,15.5,,122,108
2015-16,26,TOR,NBA,PF,79,0,2020,5.2,12.6,.414,2.7,7.5,.362,2.5,5.1,.490,0.7,0.9,.853,2.0,6.8,8.7,2.4,1.4,0.8,1.7,3.3,13.9,,108,107
2016-17,27,TOR,NBA,PF,40,7,1090,4.6,11.9,.385,2.9,7.9,.363,1.7,4.0,.430,1.2,1.9,.659,2.2,7.8,10.0,2.6,1.4,0.7,1.3,3.9,13.3,,112,110
