Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2010-11,21,HOU,NBA,PF,52,868,,,,99%,1%,+0.5,-2.2,12,5,14,35,,11,,98,18,4,10
2011-12,22,HOU,NBA,PF,64,1483,,,,88%,12%,-1.2,-2.8,19,8,22,48,,14,,132,24,3,19
2012-13,23,TOT,NBA,PF,71,1775,,,3%,88%,9%,+1.2,+2.7,32,13,16,0,,0,0,199,0,5,22
2012-13,23,HOU,NBA,PF,47,1219,,,4%,87%,8%,+2.4,-1.7,23,7,12,40,,9,2,130,24,5,17
2012-13,23,SAC,NBA,PF,24,556,,,1%,90%,10%,-1.5,+4.5,9,6,4,20,,3,4,69,4,0,5
2013-14,24,TOT,NBA,PF,65,1533,,,,75%,25%,+5.4,+6.4,19,11,35,0,0,0,0,193,0,5,15
2013-14,24,SAC,NBA,PF,17,415,,,,88%,12%,-4.5,-1.6,4,2,10,14,0,8,0,35,8,2,5
2013-14,24,TOR,NBA,PF,48,1118,,,1%,69%,30%,+9.1,+7.5,15,9,25,48,16,17,1,158,22,3,10
2014-15,25,TOR,NBA,PF,81,2156,,,33%,66%,1%,+5.4,+4.5,31,6,17,70,14,9,2,368,31,6,20
2015-16,26,TOR,NBA,PF,79,2020,,,15%,85%,,+9.9,+10.3,22,23,20,55,7,11,5,224,15,5,10
2016-17,27,TOR,NBA,PF,39,1083,,,,93%,7%,+13.8,+15.7,5,13,10,28,5,8,3,143,17,3,3
