Player,Sim,1,2,3,4
Andre Drummond,,9.9,7.7,7.4,4.5
Arvydas Sabonis,92.4,9.7,8.4,7.5,5.8
Larry Foust,92.3,10.4,7.1,6.3,4.5
Arnie Risen,89.9,10.6,9.3,6.8,4.6
Willis Reed,89.9,10.0,7.9,5.5,3.6
Swen Nater,89.8,9.7,8.7,6.9,3.1
Jeff Ruland,89.3,10.1,9.3,7.8,3.3
Dave Robisch,89.2,10.1,9.1,8.5,5.2
Dikembe Mutombo,89.1,9.4,8.8,8.7,4.8
Clyde Lovellette,88.6,8.5,8.2,8.1,5.2
Caldwell Jones,88.3,8.1,7.6,6.2,4.4
