Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,19,DET,NBA,C,60,10,1243,6.0,9.9,.608,0.0,0.1,.500,6.0,9.8,.609,1.7,4.6,.371,4.9,8.3,13.2,0.9,1.7,2.8,1.7,4.2,13.8
2013-14,20,DET,NBA,C,81,81,2619,6.6,10.6,.623,0.0,0.0,.000,6.6,10.5,.625,1.9,4.5,.418,6.0,8.7,14.7,0.5,1.4,1.8,1.5,3.8,15.1
2014-15,21,DET,NBA,C,82,82,2502,7.1,13.8,.514,0.0,0.0,.000,7.1,13.8,.515,2.0,5.3,.389,6.3,9.6,15.9,0.8,1.1,2.2,1.7,4.1,16.3
2015-16,22,DET,NBA,C,81,81,2666,7.5,14.3,.521,0.0,0.1,.333,7.4,14.2,.522,2.8,7.9,.355,5.3,10.8,16.2,0.9,1.6,1.5,2.1,3.3,17.7
2016-17,23,DET,NBA,C,49,49,1503,7.4,13.9,.534,0.0,0.1,.400,7.4,13.8,.535,2.2,5.1,.435,4.7,11.4,16.1,1.3,2.0,1.4,2.4,3.5,17.1
