Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,544,10325,.406,14.2,.826,.266,.086,.092,.382,.174,.438,.596,.381,.325,.367,.256,.555,.007,17,.885,.234,.301,36,0
5 seasons,,DEN,NBA,,218,4796,.438,14.7,.728,.282,.076,.043,.327,.272,.492,.616,.415,.447,.408,.296,.623,.003,3,.954,.303,.326,11,0
3 seasons,,MIA,NBA,,167,3592,.377,13.6,.931,.235,.104,.162,.430,.069,.397,.581,.317,.316,.347,.104,.503,.014,13,.571,.060,.250,14,0
2 seasons,,MIN,NBA,,111,1331,.398,13.3,.898,.344,.038,.038,.478,.102,.422,.537,.500,.167,.353,.188,.538,.003,1,.667,.125,.000,6,0
1 season,,TOR,NBA,,24,209,.321,19.4,.679,.151,.075,.113,.340,.321,.333,.750,.500,.333,.111,.294,.333,.000,0,.600,.059,.000,3,0
1 season,,NYK,NBA,,19,310,.461,15.0,.632,.211,.197,.066,.158,.368,.563,.813,.600,.000,.417,.286,.444,.000,0,.750,.143,.250,1,0
1 season,,SAS,NBA,,5,87,.297,13.9,.919,.216,.108,.162,.432,.081,.324,.500,.000,.167,.375,.000,.545,.000,0,,.333,.000,1,0
