Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,25,MIA,NBA,PG,72,1630,55%,44%,1%,,,+2.2,-0.6,74,26,19,62,,14,,594,28,6,19
2001-02,26,MIA,NBA,PG,46,1050,70%,30%,,,,-9.6,-10.6,44,18,10,47,,6,,477,14,4,11
2002-03,27,MIA,NBA,PG,49,912,97%,2%,1%,,,-7.4,-2.2,57,10,14,23,,6,,439,19,4,13
2003-04,28,SAS,NBA,PG,5,87,100%,,,,,-0.9,-9.3,6,2,4,4,,1,,27,0,0,0
2004-05,29,MIN,NBA,PG,66,742,97%,3%,,,,+3.0,+1.7,45,8,9,32,,6,,339,18,5,7
2005-06,30,MIN,NBA,PG,45,589,83%,17%,,,,-3.0,-1.0,23,9,8,26,,4,,216,20,5,6
2006-07,31,DEN,NBA,PG,2,37,100%,,,,,+3.9,+2.1,3,2,1,2,,0,,29,0,1,0
2007-08,32,DEN,NBA,PG,70,1960,100%,,,,,+1.0,-5.0,90,16,18,79,,9,,842,31,7,19
2008-09,33,DEN,NBA,PG,78,1787,97%,3%,,,,+2.8,-1.5,111,24,20,69,,8,,826,24,7,15
2009-10,34,DEN,NBA,PG,54,859,82%,18%,,,,-1.2,-6.9,39,8,11,30,,6,,356,5,1,6
2010-11,35,TOT,NBA,PG,33,463,98%,2%,,,,+1.3,-1.9,29,6,4,0,,0,,158,0,0,2
2010-11,35,DEN,NBA,PG,14,153,93%,7%,,,,-4.3,-9.7,12,1,1,9,,1,,60,0,0,0
2010-11,35,NYK,NBA,PG,19,310,100%,,,,,+4.1,+3.2,17,5,3,14,,2,,98,1,0,2
2011-12,36,TOR,NBA,PG,24,209,100%,,,,,-9.7,-6.4,9,7,1,9,,1,,74,3,0,0
