Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,23,MIN,NBA,PG,82,1879,76%,22%,3%,,,-4.9,-1.3,72,30,50,73,,25,,509,76,13,56
2007-08,24,MIN,NBA,PG,39,1259,81%,16%,3%,,,-6.7,+1.3,45,19,15,51,,7,,355,21,5,23
2008-09,25,MIN,NBA,SG,70,2494,29%,66%,5%,,,-4.6,+2.8,80,36,34,94,,18,,681,109,12,79
2009-10,26,WAS,NBA,PG,70,1667,70%,28%,2%,,,-8.1,-4.5,56,23,15,58,,10,,511,52,6,26
2010-11,27,LAC,NBA,SG,63,1551,3%,78%,20%,,,-6.4,-4.5,48,21,26,69,,12,,378,44,8,25
2011-12,28,LAC,NBA,SG,65,1682,1%,84%,15%,,,+1.9,-2.1,41,16,16,60,,10,,328,32,8,37
2012-13,29,UTA,NBA,SG,82,2249,11%,89%,,,,-2.6,-5.5,54,15,23,87,,10,5,365,31,6,32
2013-14,30,DEN,NBA,SG,81,2485,17%,72%,11%,,,-3.1,-2.5,94,32,19,90,8,11,15,648,59,9,43
2014-15,31,DEN,NBA,SG,50,1087,4%,74%,21%,1%,,-5.8,-2.7,42,13,5,40,3,3,2,270,21,4,17
2015-16,32,TOT,NBA,SG,81,1642,12%,45%,41%,3%,,-1.7,+2.0,54,20,12,0,0,0,0,372,0,6,26
2015-16,32,DEN,NBA,SG,54,1070,,33%,62%,4%,,-1.7,+2.0,42,8,8,46,3,2,7,257,21,5,21
2015-16,32,OKC,NBA,SG,27,572,34%,66%,,,,+6.4,-1.0,12,12,4,25,0,2,2,115,11,1,5
2016-17,33,BRK,NBA,SG,36,661,16%,74%,10%,,,-8.3,+0.3,8,35,6,23,1,2,2,190,9,0,7
