Player,Sim,1,2,3,4,5,6,7
Leon Powe,,4.9,4.3,1.7,0.6,0.5,,
Ed Ratleff,86.7,5.6,4.5,2.1,1.0,0.5,,
Travis Grant,85.3,5.6,4.1,1.5,0.5,,,
Fabricio Oberto,83.8,6.1,4.1,1.7,1.1,0.6,0.0,
Larry McNeill,82.8,4.4,4.3,2.3,1.5,0.7,0.1,
Ed Conlin,81.2,4.7,4.3,2.0,2.0,0.7,0.5,-0.1
Leonard Gray,80.2,4.1,4.0,1.8,,,,
Landry Fields,80.1,5.3,3.4,1.1,0.4,0.3,,
Markieff Morris,79.7,6.4,4.6,1.7,1.5,0.5,,
Larry Stewart,79.3,4.7,2.9,1.6,0.5,0.1,,
Sam Smith,78.6,4.6,3.3,1.4,0.2,,,
