Player,Sim,1,2,3,4,5,6,7
Bradley Beal,,4.0,3.7,3.0,2.7,,,
Eric Money,89.1,4.2,3.6,3.3,2.7,0.6,0.3,
Otis Smith,87.0,3.6,3.5,3.3,2.5,-0.2,-0.4,
Patrick Beverley,86.8,4.4,4.2,3.5,2.2,,,
Greivis Vasquez,86.7,3.8,3.6,2.8,2.3,0.5,-0.3,
Joe Hamilton,86.3,4.1,2.9,2.9,2.2,0.2,0.2,
Speedy Claxton,85.9,4.2,3.7,3.0,2.8,1.2,0.0,-0.7
Skeeter Swift,85.5,4.3,3.4,2.7,1.8,0.0,,
Whitey Skoog,81.8,4.1,3.6,2.9,1.9,1.0,0.7,
Cory Joseph,80.7,4.5,3.5,2.9,0.9,0.0,,
Billy Kenville,80.3,4.5,3.9,3.0,1.4,0.5,0.4,
