Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,74,62,2298,6.2,14.2,.441,2.5,6.5,.391,3.7,7.7,.483,2.6,3.7,.701,1.9,6.7,8.6,3.3,2.4,0.5,2.2,4.4,17.6,,109,106
2 seasons,,LAL,NBA,,31,23,767,6.8,13.5,.503,2.8,6.0,.466,4.0,7.5,.532,2.6,4.7,.559,1.7,5.7,7.4,3.8,2.5,0.8,2.7,5.5,19.0,,115,104
2 seasons,,HOU,NBA,,22,22,836,5.0,12.9,.388,2.3,7.1,.323,2.7,5.9,.466,2.3,2.6,.891,1.4,6.0,7.4,2.7,2.4,0.2,2.0,3.8,14.6,,104,109
1 season,,WAS,NBA,,11,11,407,7.0,14.5,.481,3.4,7.5,.446,3.6,7.0,.519,2.8,3.6,.778,2.8,10.3,13.2,2.6,2.3,0.5,1.9,3.5,20.2,,123,99
1 season,,NOH,NBA,,6,6,241,8.2,19.8,.412,1.6,4.9,.333,6.5,14.9,.438,3.7,5.1,.727,1.6,7.5,9.1,4.7,1.9,0.7,1.6,3.7,21.7,,103,112
1 season,,ORL,NBA,,4,0,47,6.0,19.1,.313,0.0,0.0,,6.0,19.1,.313,1.2,4.8,.250,6.0,4.8,10.8,6.0,1.2,0.0,4.8,10.8,13.1,,74,115
