Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,19,NYK,NBA,SF,80,1382,,19%,80%,1%,,-0.6,+3.5,27,21,25,36,,16,,188,77,12,32
2005-06,20,TOT,NBA,SF,57,999,,11%,87%,1%,,+0.8,+5.6,26,15,21,0,,0,,129,0,5,18
2005-06,20,NYK,NBA,SF,36,709,,16%,84%,,,-0.8,+7.7,17,11,18,23,,8,,99,27,3,8
2005-06,20,ORL,NBA,SF,21,290,,1%,94%,5%,,+4.8,+6.4,9,4,3,11,,2,,30,23,2,10
2006-07,21,ORL,NBA,SG,57,1278,,32%,61%,7%,,+2.7,+2.5,24,23,37,58,,15,,141,84,23,31
2007-08,22,TOT,NBA,SF,35,546,,3%,94%,3%,,+2.7,-4.4,13,2,8,0,,0,,103,0,5,6
2007-08,22,ORL,NBA,SF,11,115,,6%,93%,1%,,+6.2,+0.4,1,1,3,5,,1,,20,7,1,1
2007-08,22,LAL,NBA,SF,24,431,,2%,95%,3%,,+1.8,-6.6,12,1,5,17,,2,,83,24,4,5
2008-09,23,LAL,NBA,SF,82,1999,,4%,94%,1%,,+8.1,-0.1,44,15,28,63,,8,,324,80,26,43
2009-10,24,HOU,NBA,SF,72,2629,,,97%,3%,,-0.7,-0.5,71,42,48,71,,18,,614,108,23,62
2010-11,25,NOH,NBA,SF,75,2600,,,90%,10%,,-0.2,-2.9,42,34,42,68,,22,,361,93,26,47
2011-12,26,NOH,NBA,SF,41,1350,,11%,87%,2%,,-6.9,-4.6,30,27,19,29,,10,,299,42,9,26
2012-13,27,WAS,NBA,SF,56,1471,,,92%,8%,,-1.1,+3.0,45,14,25,26,,8,6,254,40,10,19
2013-14,28,WAS,NBA,SF,77,2723,,4%,90%,5%,,+3.5,+7.3,60,37,35,67,5,22,7,432,75,13,50
2014-15,29,HOU,NBA,SF,82,2930,,1%,85%,14%,,+4.0,+1.3,78,30,32,64,9,17,4,510,60,11,34
2015-16,30,HOU,NBA,SF,81,2859,,,58%,41%,1%,+0.8,+2.5,58,28,27,52,5,9,10,456,65,9,38
2016-17,31,HOU,NBA,SF,53,1826,,3%,87%,10%,,+6.8,+1.4,7,31,11,43,8,3,0,283,23,6,14
