Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,25,789,107,251,18,76,57,113,,162,52,42,11,,,289,.426,.237,.504,31.6,11.6,6.5,2.1
