Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1999-00,25,ORL,NBA,PG,82,0,1626,9.5,22.5,.424,1.7,4.9,.350,7.8,17.5,.445,2.9,4.0,.729,0.6,3.2,3.8,9.3,1.6,0.1,4.3,4.2,23.7,,100,106
2000-01,26,DET,NBA,PG,81,75,2363,8.1,20.4,.399,2.6,7.3,.357,5.6,13.1,.423,1.9,2.8,.692,0.6,3.1,3.7,7.1,1.4,0.1,3.2,3.9,20.8,,99,106
2001-02,27,DET,NBA,PG,79,62,2285,8.6,18.4,.466,3.2,7.8,.411,5.4,10.6,.507,1.9,2.8,.692,0.7,3.0,3.7,6.1,1.7,0.3,3.0,4.1,22.3,,108,106
2002-03,28,DET,NBA,PG,65,7,1398,6.6,18.4,.361,3.4,9.6,.355,3.2,8.8,.368,1.6,1.9,.816,0.8,3.0,3.8,6.9,1.1,0.2,3.0,4.3,18.3,,97,105
2003-04,29,TOT,NBA,PG,64,24,1544,6.6,16.6,.397,2.8,8.3,.336,3.8,8.3,.457,2.5,3.3,.753,0.3,2.9,3.2,7.7,1.5,0.1,3.2,3.5,18.5,,103,105
2003-04,29,DET,NBA,PG,40,0,751,6.4,17.1,.374,3.1,9.5,.323,3.3,7.6,.438,2.3,3.1,.721,0.4,3.1,3.5,6.9,1.4,0.1,3.5,4.4,18.1,,98,101
2003-04,29,BOS,NBA,PG,24,24,793,6.8,16.2,.418,2.5,7.2,.351,4.2,9.0,.471,2.7,3.5,.778,0.2,2.7,2.9,8.3,1.7,0.1,2.9,2.7,18.8,,108,108
2004-05,30,LAL,NBA,PG,82,82,2903,7.1,16.6,.426,3.2,8.3,.387,3.9,8.3,.466,3.0,3.7,.803,0.6,3.0,3.6,6.5,1.3,0.0,2.7,3.3,20.3,,112,115
2005-06,31,TOT,NBA,PG-SG,71,41,1713,7.2,18.2,.394,3.1,8.7,.354,4.1,9.5,.431,4.1,5.2,.791,0.7,3.1,3.8,6.3,1.4,0.1,2.8,4.8,21.5,,108,108
2005-06,31,WAS,NBA,SG,28,2,552,6.2,16.4,.379,3.1,8.7,.359,3.1,7.7,.402,2.1,2.9,.710,1.1,3.1,4.2,6.5,1.3,0.0,2.8,5.5,17.6,,105,111
2005-06,31,MEM,NBA,PG,43,39,1161,7.7,19.1,.401,3.1,8.7,.352,4.6,10.4,.442,5.1,6.3,.811,0.5,3.1,3.6,6.2,1.4,0.1,2.7,4.5,23.5,,109,106
2006-07,32,MEM,NBA,PG,75,23,2064,7.7,17.8,.434,2.9,7.6,.379,4.8,10.2,.474,6.3,7.7,.810,0.4,3.0,3.5,8.6,1.2,0.1,3.2,3.4,24.5,,117,116
2007-08,33,DEN,NBA,SG,24,0,352,5.7,16.7,.344,3.4,10.8,.316,2.3,5.9,.395,0.5,1.2,.444,0.4,3.8,4.2,6.4,1.2,0.1,1.4,3.7,15.4,,101,111
2008-09,34,TOT,NBA,PG,33,0,412,4.2,14.0,.301,1.9,7.1,.263,2.4,7.0,.339,1.9,2.0,.938,0.6,2.4,3.0,7.3,1.2,0.2,2.9,3.4,12.2,,91,113
2008-09,34,DEN,NBA,PG,14,0,115,4.0,12.0,.333,2.2,7.5,.294,1.8,4.4,.400,1.8,1.8,1.000,0.0,2.7,2.7,12.4,0.9,0.4,4.4,2.2,12.0,,99,113
2008-09,34,OKC,NBA,PG,19,0,297,4.3,14.8,.291,1.7,6.9,.250,2.6,7.9,.326,1.9,2.1,.917,0.9,2.2,3.1,5.4,1.4,0.2,2.2,3.8,12.3,,88,113
2009-10,35,DET,NBA,PG,40,11,644,4.8,13.2,.363,1.9,6.1,.301,2.9,7.1,.417,2.1,2.3,.926,0.4,2.0,2.4,7.7,1.4,0.0,2.7,4.5,13.6,,102,115
