Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,70,2182,528,951,45,143,195,298,187,396,68,105,36,117,174,1296,.555,.315,.654,31.2,18.5,5.7,1.0
