Player,Sim,1,2,3,4
Andrew Nicholson,,1.7,1.6,0.6,0.1
Jan Vesely,95.3,1.7,1.6,0.7,
Thomas Robinson,92.6,1.6,1.5,0.6,-0.1
Charles Pittman,90.8,1.7,1.5,0.9,0.1
Jarvis Hayes,87.5,1.7,1.5,0.7,0.5
Solomon Jones,86.7,1.9,1.6,0.8,0.0
Wesley Johnson,84.9,1.9,1.3,0.6,0.0
Tony Brown,84.6,1.8,1.3,0.5,0.2
Bob Brannum,84.5,2.0,1.6,0.8,0.0
Donnell Harvey,84.4,2.0,1.8,0.7,0.1
Brian Scalabrine,82.0,1.7,1.4,1.0,-0.1
