Season,Team,Lg,Salary
2012-13,Orlando Magic,NBA,"$1,418,160"
2013-14,Orlando Magic,NBA,"$1,482,000"
2014-15,Orlando Magic,NBA,"$1,545,840"
2015-16,Orlando Magic,NBA,"$2,380,594"
