Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,274,36,3966,9.0,19.1,.469,1.1,3.4,.327,7.9,15.8,.499,2.5,3.3,.771,2.4,8.3,10.7,1.6,0.9,1.2,2.7,5.7,21.5,,99,108
4 seasons,,ORL,NBA,,247,36,3738,9.1,19.3,.473,1.1,3.3,.336,8.0,15.9,.502,2.6,3.3,.780,2.4,8.5,10.9,1.6,0.8,1.2,2.7,5.5,21.9,,100,108
1 season,,WAS,NBA,,27,0,228,6.5,16.5,.395,0.7,3.5,.188,5.9,13.0,.450,1.5,2.6,.583,2.4,5.0,7.4,1.5,2.4,1.3,2.4,8.0,15.2,,87,107
