Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,123,2918,809,1407,29,77,456,633,207,887,87,61,244,296,272,2103,.575,.377,.720,31.4,17.1,7.2,0.7
