Player,Sim,1,2,3,4,5,6
Jeremy Lin,,5.4,4.4,3.5,2.7,2.7,0.5
Sherman Douglas,92.7,5.4,4.4,4.2,2.7,2.6,1.0
Spud Webb,91.8,5.4,4.5,3.5,2.3,2.2,1.2
O.J. Mayo,91.6,5.6,4.2,3.5,3.4,2.4,0.1
John Long,90.7,5.3,4.7,3.6,3.6,2.4,0.2
John Paxson,90.2,6.0,4.2,3.3,2.3,2.2,0.6
Bimbo Coles,90.1,5.7,5.0,3.2,3.0,2.8,1.1
Jodie Meeks,90.1,5.1,4.5,4.1,3.1,3.0,0.9
Ramon Sessions,89.1,5.6,4.4,3.7,2.9,1.1,0.7
Chris Childs,88.8,5.8,3.9,3.7,2.9,2.1,1.2
K.C. Jones,88.7,5.8,4.9,3.7,3.6,3.0,0.8
