Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,17,450,10.9,.494,.331,.385,2.4,9.3,5.7,19.0,1.2,0.4,15.6,20.5,,0.0,0.1,0.1,.012,,-2.3,0.0,-2.3,0.0
2 seasons,,HOU,NBA,,10,261,8.2,.452,.412,.212,2.9,10.0,6.3,19.7,1.0,0.6,18.4,18.8,,-0.1,0.0,-0.2,-0.029,,-3.5,0.8,-2.8,-0.1
1 season,,CHO,NBA,,7,189,14.5,.543,.222,.619,1.7,8.4,4.8,18.1,1.4,0.0,12.1,23.0,,0.2,0.1,0.3,.069,,-0.5,-1.0,-1.5,0.0
