Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,682,24192,,3%,83%,13%,,+5.2,+3.0,381,348,220,472,0,96,0,2761,659,169,461
6 seasons,,SAC,NBA,,396,14949,,6%,89%,5%,,+5.4,+1.0,276,256,161,356,0,85,0,1900,571,132,336
5 seasons,,"NOK,NOH",NBA,,219,7261,,,77%,22%,,+4.3,+6.2,83,70,38,149,0,16,0,648,118,22,93
1 season,,IND,NBA,,40,1454,,,55%,44%,1%,+5.6,+6.0,16,19,17,46,0,9,0,159,55,15,20
1 season,,DAL,NBA,,25,506,,,63%,37%,,+10.2,+6.2,4,3,4,12,0,1,0,52,8,0,11
1 season,,TOR,NBA,,2,22,,,44%,52%,4%,+5.9,+12.9,2,0,0,0,0,0,0,2,1,0,1
