Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,21,SAC,NBA,SF,5,0,108,9,26,.346,3,14,.214,6,12,.500,.404,3,3,1.000,12,7,19,2,3,0,6,7,24
1999-00,22,SAC,NBA,SF,5,0,129,16,40,.400,6,13,.462,10,27,.370,.475,6,9,.667,2,15,17,3,4,0,5,7,44
2000-01,23,SAC,NBA,SF,8,8,307,52,128,.406,9,26,.346,43,102,.422,.441,60,62,.968,17,34,51,3,5,3,18,17,173
2001-02,24,SAC,NBA,SF,10,7,338,50,133,.376,13,48,.271,37,85,.435,.425,35,39,.897,16,47,63,10,5,0,19,22,148
2002-03,25,SAC,NBA,SF,12,12,486,97,202,.480,32,70,.457,65,132,.492,.559,51,60,.850,17,66,83,30,10,5,12,34,277
2003-04,26,SAC,NBA,SF,12,12,517,76,198,.384,23,73,.315,53,125,.424,.442,35,39,.897,15,69,84,18,22,3,14,26,210
2004-05,27,SAC,NBA,SF,5,5,203,39,83,.470,11,30,.367,28,53,.528,.536,21,22,.955,6,20,26,7,4,1,2,15,110
2005-06,28,IND,NBA,SF,2,2,51,8,18,.444,0,3,.000,8,15,.533,.444,6,7,.857,0,9,9,4,1,1,1,4,22
2007-08,30,NOH,NBA,SF,12,12,455,58,133,.436,28,51,.549,30,82,.366,.541,25,27,.926,6,59,65,6,6,1,8,19,169
2008-09,31,NOH,NBA,SF,5,5,162,18,49,.367,8,26,.308,10,23,.435,.449,12,13,.923,4,10,14,2,4,1,6,17,56
2010-11,33,DAL,NBA,SF,19,0,350,49,120,.408,29,77,.377,20,43,.465,.529,7,9,.778,3,29,32,7,12,2,9,21,134
