Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,23,SAC,NBA,SF,75,2905,,9%,86%,5%,,+6.2,-0.1,55,54,37,52,,16,,358,110,22,83
2001-02,24,SAC,NBA,SF,71,2649,,16%,82%,2%,,+7.2,-2.4,58,47,35,54,,21,,392,106,24,72
2002-03,25,SAC,NBA,SF,72,2450,,6%,87%,7%,,+8.2,+4.2,48,34,19,63,,8,,317,91,22,49
2003-04,26,SAC,NBA,SF,81,3264,,,93%,7%,,+6.5,+5.8,58,57,38,68,,21,,381,137,36,73
2004-05,27,SAC,NBA,SF,66,2534,,,98%,2%,1%,+2.6,+0.4,41,38,23,88,,14,,303,98,25,41
2005-06,28,TOT,NBA,SF,71,2601,,,70%,29%,1%,+1.4,-0.5,32,45,26,0,,0,,308,0,18,38
2005-06,28,SAC,NBA,SF,31,1147,,,89%,10%,1%,-3.6,-7.6,16,26,9,31,,5,,149,29,3,18
2005-06,28,IND,NBA,SF,40,1454,,,55%,44%,1%,+5.6,+6.0,16,19,17,46,,9,,159,55,15,20
2006-07,29,NOK,NBA,SF,13,425,,,49%,50%,,+0.6,+2.6,7,8,4,9,,2,,23,15,6,9
2007-08,30,NOH,NBA,SF,77,2711,,,82%,18%,,+9.1,+10.1,25,24,12,57,,4,,227,48,11,39
2008-09,31,NOH,NBA,SF,61,2089,,,70%,28%,1%,+4.7,+6.1,22,16,13,40,,6,,182,23,3,23
2009-10,32,NOH,NBA,SF,62,1947,,,86%,14%,,-2.0,+1.8,28,21,7,41,,4,,202,31,2,22
2010-11,33,TOT,NBA,SF,33,617,,,60%,40%,,+9.2,+10.2,7,4,6,0,,0,,68,0,0,12
2010-11,33,NOH,NBA,SF,6,89,,,45%,55%,,+4.1,+3.4,1,1,2,2,,0,,14,1,0,0
2010-11,33,TOR,NBA,SF,2,22,,,44%,52%,4%,+5.9,+12.9,2,0,0,0,,0,,2,1,0,1
2010-11,33,DAL,NBA,SF,25,506,,,63%,37%,,+10.2,+6.2,4,3,4,12,,1,,52,8,0,11
