Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1998-99,21,SAC,NBA,SF,5,0,108,4.5,13.0,.346,1.5,7.0,.214,3.0,6.0,.500,1.5,1.5,1.000,6.0,3.5,9.5,1.0,1.5,0.0,3.0,3.5,12.0,,92,108
1999-00,22,SAC,NBA,SF,5,0,129,6.5,16.2,.400,2.4,5.3,.462,4.1,10.9,.370,2.4,3.6,.667,0.8,6.1,6.9,1.2,1.6,0.0,2.0,2.8,17.8,,97,114
2000-01,23,SAC,NBA,SF,8,8,307,8.5,20.8,.406,1.5,4.2,.346,7.0,16.6,.422,9.8,10.1,.968,2.8,5.5,8.3,0.5,0.8,0.5,2.9,2.8,28.1,,114,105
2001-02,24,SAC,NBA,SF,10,7,338,7.6,20.1,.376,2.0,7.3,.271,5.6,12.9,.435,5.3,5.9,.897,2.4,7.1,9.5,1.5,0.8,0.0,2.9,3.3,22.4,,100,107
2002-03,25,SAC,NBA,SF,12,12,486,10.1,21.1,.480,3.3,7.3,.457,6.8,13.8,.492,5.3,6.3,.850,1.8,6.9,8.7,3.1,1.0,0.5,1.3,3.5,28.9,,128,111
2003-04,26,SAC,NBA,SF,12,12,517,7.6,19.7,.384,2.3,7.3,.315,5.3,12.4,.424,3.5,3.9,.897,1.5,6.9,8.3,1.8,2.2,0.3,1.4,2.6,20.9,,101,101
2004-05,27,SAC,NBA,SF,5,5,203,10.2,21.7,.470,2.9,7.8,.367,7.3,13.9,.528,5.5,5.8,.955,1.6,5.2,6.8,1.8,1.0,0.3,0.5,3.9,28.8,,130,120
2005-06,28,IND,NBA,SF,2,2,51,8.7,19.6,.444,0.0,3.3,.000,8.7,16.3,.533,6.5,7.6,.857,0.0,9.8,9.8,4.4,1.1,1.1,1.1,4.4,23.9,,111,106
2007-08,30,NOH,NBA,SF,12,12,455,7.1,16.2,.436,3.4,6.2,.549,3.7,10.0,.366,3.0,3.3,.926,0.7,7.2,7.9,0.7,0.7,0.1,1.0,2.3,20.6,,117,111
2008-09,31,NOH,NBA,SF,5,5,162,5.9,16.2,.367,2.6,8.6,.308,3.3,7.6,.435,4.0,4.3,.923,1.3,3.3,4.6,0.7,1.3,0.3,2.0,5.6,18.5,,99,123
2010-11,33,DAL,NBA,SF,19,0,350,7.8,19.0,.408,4.6,12.2,.377,3.2,6.8,.465,1.1,1.4,.778,0.5,4.6,5.1,1.1,1.9,0.3,1.4,3.3,21.2,,105,108
