Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,96,1813,.472,8.8,.989,.437,.132,.113,.307,.011,.477,.586,.389,.435,.375,.000,.798,.037,19,,.167,.000,1,0
4 seasons,,BOS,NBA,,64,1321,.467,8.7,.987,.454,.113,.113,.306,.013,.473,.587,.372,.419,.362,.000,.785,.032,12,,.200,.000,0,0
2 seasons,,LAC,NBA,,27,302,.532,8.0,.987,.405,.266,.089,.228,.013,.538,.625,.381,.571,.556,.000,.881,.025,2,,.000,,1,0
1 season,,ORL,NBA,,5,190,.438,9.7,1.000,.393,.090,.135,.382,.000,.438,.543,.500,.417,.324,,.769,.067,5,,,,0,0
