Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,21,NYK,NBA,PG,72,26,1544,7.9,19.3,.407,2.0,5.0,.397,5.9,14.3,.411,5.2,6.9,.752,1.9,3.8,5.7,5.0,2.0,0.0,3.9,6.9,22.9,,103,112
2006-07,22,NYK,NBA,PG,64,5,1356,8.9,20.4,.434,3.2,8.3,.390,5.6,12.1,.465,4.2,5.4,.777,2.1,3.8,5.9,3.5,2.0,0.2,2.8,6.2,25.2,,112,110
2007-08,23,NYK,NBA,PG,72,17,1883,9.2,21.8,.423,2.7,8.1,.332,6.5,13.6,.478,4.3,5.5,.786,1.4,4.8,6.2,5.9,1.7,0.0,2.9,5.2,25.4,,109,113
2008-09,24,NYK,NBA,PG,74,11,2209,10.1,23.1,.437,2.8,8.7,.325,7.3,14.4,.504,5.6,6.7,.841,2.2,4.3,6.5,6.8,2.1,0.1,3.1,4.6,28.6,,113,111
2009-10,25,TOT,NBA,PG,56,2,1115,9.9,22.8,.436,4.0,10.3,.390,5.9,12.5,.474,2.3,3.1,.746,1.3,3.8,5.1,7.5,2.3,0.2,3.4,5.4,26.2,,107,110
2009-10,25,NYK,NBA,PG,30,2,733,10.6,23.4,.452,3.6,9.5,.375,7.0,13.9,.505,2.9,3.8,.778,1.6,3.4,5.0,7.8,1.9,0.3,3.7,4.6,27.7,,109,113
2009-10,25,BOS,NBA,PG,26,0,382,8.6,21.5,.401,4.9,11.9,.414,3.7,9.6,.386,1.1,1.8,.615,0.7,4.5,5.2,7.0,3.0,0.0,2.7,6.9,23.3,,104,104
2010-11,26,TOT,NBA,PG,59,11,1013,7.9,19.7,.399,3.4,10.5,.325,4.5,9.2,.483,1.9,2.3,.818,0.8,3.9,4.7,5.8,1.5,0.2,3.6,6.0,21.0,,96,104
2010-11,26,BOS,NBA,PG,55,11,983,7.9,19.5,.404,3.4,10.4,.328,4.5,9.1,.491,1.8,2.2,.825,0.8,4.0,4.8,5.7,1.6,0.2,3.6,5.8,21.0,,96,104
2010-11,26,OKC,NBA,PG,4,0,30,6.9,25.9,.267,3.5,13.8,.250,3.5,12.1,.286,5.2,6.9,.750,0.0,1.7,1.7,10.4,0.0,0.0,3.5,13.8,22.4,,90,115
2011-12,27,GSW,NBA,PG,51,9,1192,8.9,21.1,.424,2.9,7.9,.365,6.1,13.2,.459,4.1,4.9,.832,0.7,3.7,4.4,10.1,2.6,0.1,3.3,5.1,24.9,,110,110
2012-13,28,CHI,NBA,PG,82,23,2086,10.3,23.7,.433,3.6,9.0,.405,6.6,14.8,.450,3.5,4.4,.799,0.7,4.0,4.7,9.2,2.2,0.3,3.7,5.3,27.7,,108,105
2013-14,29,DEN,NBA,PG,44,1,866,9.3,21.6,.428,3.3,8.7,.377,6.0,12.9,.463,4.0,4.8,.835,1.2,3.4,4.6,6.3,2.0,0.2,3.3,5.2,25.8,,109,110
2014-15,30,TOT,NBA,PG,42,1,591,7.5,21.6,.345,2.6,9.5,.277,4.8,12.1,.399,2.6,3.9,.674,1.4,2.8,4.2,8.2,1.7,0.3,2.5,6.4,20.2,,97,111
2014-15,30,DEN,NBA,PG,33,1,465,7.6,21.9,.348,2.6,9.9,.261,5.0,12.0,.420,2.8,4.3,.650,1.5,2.7,4.2,8.3,1.5,0.3,2.4,7.3,20.6,,98,112
2014-15,30,LAC,NBA,PG,9,0,126,6.8,20.5,.333,2.8,8.0,.350,4.0,12.5,.323,2.0,2.4,.833,1.2,3.2,4.4,8.0,2.4,0.0,3.2,3.2,18.5,,93,108
2015-16,31,NOP,NBA,PG,2,1,23,0.0,2.2,.000,0.0,2.2,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,8.6,2.2,0.0,0.0,10.8,0.0,,121,113
