Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,88,0,1420,162,422,.384,44,124,.355,118,298,.396,.436,93,105,.886,17,113,130,233,36,12,105,167,461
5 seasons,,UTA,NBA,,79,0,1226,143,369,.388,34,98,.347,109,271,.402,.434,89,101,.881,16,102,118,216,31,11,92,149,409
1 season,,DAL,NBA,,9,0,194,19,53,.358,10,26,.385,9,27,.333,.453,4,4,1.000,1,11,12,17,5,1,13,18,52
