Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,23,MEM,NBA,SF,71,795,.396,11.9,.973,.324,.095,.090,.464,.027,.407,.528,.286,.200,.388,.000,.659,.018,4,,.167,.000,0,0
2010-11,24,TOT,NBA,PF,12,50,.333,8.3,1.000,.333,.250,.083,.333,.000,.333,.500,.333,1.000,.000,,.750,.000,0,,,,0,0
2010-11,24,MEM,NBA,PF,7,39,.444,8.3,1.000,.333,.222,.111,.333,.000,.444,.667,.500,1.000,.000,,.750,.000,0,,,,0,0
2010-11,24,HOU,NBA,PF,5,11,.000,7.7,1.000,.333,.333,.000,.333,.000,.000,.000,.000,,.000,,,.000,0,,,,0,0
2011-12,25,TOT,NBA,SF-PF,24,348,.410,13.3,.819,.238,.190,.048,.343,.181,.419,.600,.350,.200,.361,.368,.583,.029,3,1.000,.474,.111,0,0
2011-12,25,DEN,NBA,PF,4,21,1.000,8.3,1.000,.333,.333,.167,.167,.000,1.000,1.000,1.000,1.000,1.000,,.333,.167,1,,,,0,0
2011-12,25,UTA,NBA,SF,20,327,.374,13.6,.808,.232,.182,.040,.354,.192,.375,.565,.278,.000,.343,.368,.633,.020,2,1.000,.474,.111,0,0
2012-13,26,UTA,NBA,SF,66,1111,.460,13.9,.784,.265,.148,.062,.309,.216,.508,.791,.250,.400,.410,.286,.674,.040,13,.950,.300,.429,3,0
2013-14,27,ATL,NBA,SF,73,2341,.470,13.8,.583,.312,.148,.031,.092,.417,.548,.695,.368,.400,.390,.362,.707,.037,23,.938,.388,.346,0,0
2014-15,28,ATL,NBA,SF,70,2189,.487,14.3,.534,.308,.121,.043,.063,.466,.567,.657,.468,.357,.463,.395,.727,.018,12,.992,.438,.444,0,0
2015-16,29,TOR,NBA,SF,26,786,.389,14.3,.563,.219,.207,.063,.074,.437,.388,.576,.286,.235,.250,.390,.542,.019,5,.957,.220,.385,0,0
2016-17,30,TOR,NBA,SF,45,1196,.402,17.6,.423,.159,.148,.051,.067,.577,.484,.610,.400,.368,.440,.341,.632,.016,6,.932,.294,.365,1,0
