Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,388,8834,13.5,.544,.385,.237,5.9,13.2,9.6,7.6,2.3,0.9,9.0,16.2,,11.0,9.4,20.4,.111,,0.8,0.4,1.2,7.1
2 seasons,,ATL,NBA,,143,4530,14.9,.589,.442,.249,5.3,14.2,9.8,8.6,2.3,0.7,9.7,16.0,,7.4,5.4,12.8,.136,,1.7,0.8,2.5,5.1
2 seasons,,UTA,NBA,,86,1438,14.3,.516,.210,.270,9.2,10.1,9.6,8.3,2.6,1.4,8.3,16.3,,2.3,1.2,3.5,.117,,1.0,0.3,1.3,1.2
2 seasons,,MEM,NBA,,78,834,8.7,.429,.026,.238,7.7,14.5,11.1,6.0,1.8,0.9,8.6,14.7,,0.0,0.6,0.6,.036,,-3.4,-0.6,-4.0,-0.4
2 seasons,,TOR,NBA,,72,2000,12.0,.512,.519,.194,4.0,12.6,8.3,4.9,2.5,1.0,8.1,17.0,,1.3,2.1,3.4,.082,,0.4,0.0,0.3,1.2
1 season,,HOU,NBA,,5,11,-4.5,.000,.000,.000,0.0,0.0,0.0,22.8,0.0,0.0,0.0,12.0,,0.0,0.0,0.0,-0.214,,-13.3,-7.8,-21.1,-0.1
1 season,,DEN,NBA,,4,21,25.2,1.000,.000,.000,0.0,16.2,8.3,27.7,0.0,0.0,25.0,17.0,,0.1,0.0,0.1,.211,,4.8,-3.4,1.4,0.0
