Player,Sim,1,2,3,4,5,6,7
DeMarre Carroll,,7.0,5.8,3.1,1.2,0.5,0.5,0.1
Joe Graboski,88.7,7.2,5.8,2.3,2.0,0.7,0.6,-0.1
Khris Middleton,87.2,6.7,6.1,2.7,0.9,,,
Art Heyman,84.6,8.5,6.2,2.7,1.3,0.6,0.0,
Bob Lavoy,84.3,5.8,5.8,3.4,1.0,,,
Toby Knight,83.4,7.3,5.7,1.6,1.1,,,
Howie Dallmar,82.4,7.0,5.9,2.2,,,,
Ernie Vandeweghe,81.9,7.1,4.8,3.9,2.1,0.3,-0.1,
Bones McKinney,81.4,7.1,4.9,3.3,0.2,0.0,-0.2,
Willie Murrell,80.8,7.0,4.6,3.1,,,,
John Williams,80.8,6.9,5.0,3.5,1.9,1.3,1.0,0.8
