Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2009-10,23,MEM,NBA,SF,71,795,,6%,67%,26%,,-0.8,+1.1,12,8,4,56,,2,,73,19,5,20
2010-11,24,TOT,NBA,PF,12,50,,,31%,69%,,+6.9,+4.6,0,0,0,0,,0,,10,0,0,2
2010-11,24,MEM,NBA,PF,7,39,,,23%,77%,,+4.8,+2.4,0,0,0,3,,0,,5,1,0,2
2010-11,24,HOU,NBA,PF,5,11,,,58%,42%,,+16.3,+14.2,0,0,0,0,,0,,5,0,0,0
2011-12,25,TOT,NBA,SF-PF,24,348,,,99%,1%,,+0.6,-1.5,7,2,2,0,,0,,38,0,0,15
2011-12,25,DEN,NBA,PF,4,21,,,93%,7%,,-6.8,-10.2,1,0,1,0,,1,,7,0,0,0
2011-12,25,UTA,NBA,SF,20,327,,,99%,1%,,+1.1,+0.6,6,2,1,19,,1,,31,7,0,15
2012-13,26,UTA,NBA,SF,66,1111,,6%,94%,,,+6.4,+9.2,18,4,12,35,,3,2,135,35,7,25
2013-14,27,ATL,NBA,SF,73,2341,,1%,95%,4%,,+3.8,+10.0,30,24,25,65,1,16,3,323,66,17,38
2014-15,28,ATL,NBA,SF,70,2189,,,99%,1%,,+5.6,-0.6,35,20,21,79,2,10,1,283,75,18,39
2015-16,29,TOR,NBA,SF,26,786,,1%,80%,19%,,+3.1,-2.2,11,13,5,27,3,2,3,66,19,3,18
2016-17,30,TOR,NBA,SF,45,1196,,,74%,26%,,+4.1,-2.0,4,18,9,45,1,5,1,92,32,3,18
