Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2009-10,23,MEM,NBA,SF,71,1,795,5.7,14.3,.396,0.0,0.4,.000,5.7,13.9,.407,2.1,3.4,.623,3.4,6.3,9.7,2.1,1.8,0.6,1.5,6.9,13.5,,98,110
2010-11,24,TOT,NBA,PF,12,0,50,4.2,12.5,.333,0.0,0.0,,4.2,12.5,.333,2.1,2.1,1.000,2.1,6.2,8.3,4.2,1.0,1.0,0.0,5.2,10.4,,105,108
2010-11,24,MEM,NBA,PF,7,0,39,5.4,12.1,.444,0.0,0.0,,5.4,12.1,.444,2.7,2.7,1.000,2.7,8.0,10.7,2.7,1.3,1.3,0.0,6.7,13.4,,124,105
2010-11,24,HOU,NBA,PF,5,0,11,0.0,13.9,.000,0.0,0.0,,0.0,13.9,.000,0.0,0.0,,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,,40,118
2011-12,25,TOT,NBA,SF-PF,24,9,348,6.5,15.8,.410,1.1,2.9,.368,5.4,13.0,.419,2.1,2.4,.875,4.2,3.8,8.0,2.7,1.8,0.2,1.7,5.6,16.1,,106,109
2011-12,25,DEN,NBA,PF,4,0,21,14.6,14.6,1.000,0.0,0.0,,14.6,14.6,1.000,0.0,0.0,,0.0,7.3,7.3,7.3,0.0,0.0,4.9,2.4,29.1,,139,111
2011-12,25,UTA,NBA,SF,20,9,327,5.9,15.9,.374,1.1,3.1,.368,4.8,12.8,.375,2.2,2.6,.875,4.5,3.5,8.0,2.4,1.9,0.2,1.4,5.8,15.3,,104,109
2012-13,26,UTA,NBA,SF,66,12,1111,7.1,15.4,.460,1.0,3.3,.286,6.1,12.1,.508,3.6,4.7,.765,4.1,4.8,8.9,2.9,2.8,1.1,1.6,5.7,18.7,,115,106
2013-14,27,ATL,NBA,SF,73,73,2341,6.5,13.9,.470,2.1,5.8,.362,4.4,8.1,.548,2.4,3.1,.773,2.3,6.4,8.7,2.9,2.3,0.5,1.7,4.1,17.6,,113,106
2014-15,28,ATL,NBA,SF,70,69,2189,7.4,15.2,.487,2.8,7.1,.395,4.6,8.1,.567,3.0,4.2,.702,2.3,6.4,8.7,2.8,2.2,0.4,1.8,3.6,20.6,,117,104
2015-16,29,TOR,NBA,SF,26,22,786,6.9,17.8,.389,3.0,7.8,.390,3.9,10.0,.388,2.0,3.3,.600,2.0,6.0,8.0,1.8,2.9,0.4,1.8,4.1,18.8,,100,104
2016-17,30,TOR,NBA,SF,46,46,1214,6.2,15.5,.398,3.0,9.0,.338,3.2,6.6,.481,2.4,3.1,.787,1.7,5.5,7.1,1.6,2.3,0.7,1.4,3.8,17.8,,110,109
