Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,36,21,899,3.8,9.4,.404,2.0,5.0,.397,1.8,4.4,.413,1.2,1.7,.674,1.2,4.3,5.4,1.5,1.2,0.2,1.1,3.4,10.8
1 season,,PHO,NBA,,15,15,564,4.0,9.8,.403,2.0,5.2,.390,1.9,4.6,.417,1.5,2.3,.639,1.5,3.4,4.9,1.6,1.2,0.2,1.0,3.4,11.4
2 seasons,,ORL,NBA,,11,1,172,2.7,6.3,.433,1.5,3.6,.412,1.3,2.7,.462,0.4,0.4,1.000,0.6,7.1,7.7,0.8,0.4,0.2,1.7,3.1,7.3
1 season,,MIA,NBA,,5,5,149,4.3,10.9,.400,2.2,5.3,.409,2.2,5.6,.391,1.0,1.2,.800,0.2,4.3,4.6,1.9,1.9,0.2,1.2,3.9,11.8
1 season,,NYK,NBA,,5,0,14,5.1,15.4,.333,5.1,12.9,.400,0.0,2.6,.000,0.0,0.0,,2.6,5.1,7.7,0.0,0.0,0.0,0.0,5.1,15.4
