Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,783,486,20785,7.4,18.5,.397,2.9,8.3,.355,4.4,10.2,.431,2.6,3.6,.718,2.3,6.9,9.2,2.9,1.5,0.4,2.2,3.8,20.2,,104,108
4 seasons,,LAC,NBA,,281,105,7216,9.3,22.5,.411,2.7,7.6,.350,6.6,14.9,.442,3.5,4.9,.710,3.4,6.1,9.5,2.8,1.6,0.4,2.7,3.4,24.7,,104,108
5 seasons,,NYK,NBA,,242,206,6827,6.5,17.0,.381,2.7,7.5,.353,3.8,9.4,.404,2.2,3.2,.706,2.0,7.3,9.3,3.3,1.3,0.3,2.1,4.2,17.9,,102,111
2 seasons,,ORL,NBA,,105,22,1821,4.7,13.2,.356,2.5,7.8,.315,2.3,5.4,.416,1.7,2.2,.784,1.6,7.2,8.8,2.2,1.5,0.3,1.8,4.3,13.6,,99,104
1 season,,PHO,NBA,,79,78,2839,7.2,18.4,.389,4.0,11.1,.358,3.2,7.3,.437,2.4,3.2,.739,1.6,6.8,8.4,2.8,1.7,0.5,1.8,3.5,20.7,,108,107
1 season,,MIA,NBA,,76,75,2082,6.2,14.4,.431,3.7,9.2,.397,2.6,5.2,.493,1.3,1.8,.732,1.6,8.0,9.6,2.4,1.8,0.5,1.6,4.3,17.4,,114,104
