Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2000-01,20,LAC,NBA,SG,76,1358,16.5,.516,.288,.301,9.1,12.5,10.8,8.3,1.7,0.4,9.7,22.4,,2.1,1.0,3.0,.106,,1.6,-1.9,-0.3,0.6
2001-02,21,LAC,NBA,SG,81,2152,17.4,.534,.377,.202,6.0,11.5,8.8,10.5,1.9,0.7,9.2,23.3,,4.0,1.6,5.6,.125,,2.9,-1.6,1.4,1.8
2002-03,22,LAC,NBA,SG,59,1368,12.5,.460,.363,.227,8.2,15.1,11.6,6.7,1.3,0.5,9.6,22.0,,0.3,0.7,1.0,.036,,-0.8,-2.7,-3.5,-0.5
2003-04,23,LAC,NBA,SG,65,2338,15.1,.484,.319,.191,7.1,13.2,10.1,11.2,1.5,0.6,10.9,24.6,,2.0,0.4,2.4,.050,,1.5,-2.3,-0.8,0.7
2004-05,24,PHO,NBA,SG,79,2839,13.6,.522,.604,.176,3.6,13.9,9.0,7.9,1.7,0.6,8.3,18.9,,3.3,2.5,5.8,.098,,2.0,-0.1,1.9,2.8
2005-06,25,NYK,NBA,SF,55,1442,9.6,.452,.410,.198,5.4,14.1,9.7,10.3,1.4,0.3,10.1,17.4,,0.2,0.5,0.7,.023,,-0.5,-1.1,-1.6,0.2
2006-07,26,NYK,NBA,SF,49,1621,14.3,.532,.473,.220,4.8,20.8,12.9,11.4,1.2,0.3,10.5,18.7,,2.2,1.3,3.5,.104,,1.3,-0.4,0.9,1.2
2007-08,27,NYK,NBA,SF,65,1841,8.5,.444,.386,.159,3.4,16.5,9.7,9.9,1.3,0.6,10.4,16.1,,-0.6,0.9,0.3,.008,,-2.4,-0.3,-2.7,-0.3
2008-09,28,NYK,NBA,SG,72,1894,11.6,.510,.493,.175,4.0,14.8,9.2,9.4,1.2,0.3,9.3,18.2,,1.0,1.1,2.1,.054,,-0.5,-1.0,-1.5,0.2
2009-10,29,MIA,NBA,SF,76,2082,12.9,.572,.638,.127,3.6,17.4,10.6,7.0,1.8,0.7,9.5,14.8,,2.7,3.1,5.8,.133,,1.1,0.9,2.0,2.1
2010-11,30,ORL,NBA,SF,57,955,8.1,.454,.573,.173,4.9,16.6,10.9,6.1,1.4,0.4,10.7,14.9,,-0.2,1.5,1.3,.067,,-2.4,0.8,-1.6,0.1
2011-12,31,ORL,NBA,SF,48,866,8.7,.511,.614,.152,2.0,14.6,8.2,7.0,1.7,0.5,12.1,13.0,,0.4,0.9,1.3,.070,,-1.6,0.4,-1.2,0.2
2012-13,32,NYK,NBA,SF,1,29,0.7,.210,.364,.182,19.5,20.9,20.2,4.8,0.0,0.0,14.4,22.4,,-0.1,0.0,-0.1,-0.181,,-9.0,-4.2,-13.2,-0.1
