Player,Sim,1,2,3,4
Elliot Williams,,0.3,0.3,0.1,0.0
Rusty LaRue,76.0,0.3,0.3,0.1,-0.1
Milt Williams,68.2,0.4,0.2,0.1,0.1
Pete Myers,68.0,0.5,0.3,0.0,-0.1
Lance Blanks,66.6,0.4,0.2,0.1,
Jorge Gutierrez,65.9,0.3,0.3,0.2,
Xavier Henry,63.6,0.3,0.2,0.2,0.0
James White,63.3,0.5,0.3,0.0,
Anthony Jones,63.0,0.5,0.3,0.0,
Drew Barry,62.4,0.3,0.2,0.1,
Doug Lee,61.8,0.4,0.4,0.0,
