Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2001-02,19,SAS,NBA,PG,10,341,16.4,.523,.199,.206,1.7,8.2,4.9,23.3,1.5,0.2,12.9,24.2,,0.4,0.2,0.6,.088,,1.6,-0.7,0.8,0.2
2002-03,20,SAS,NBA,PG,24,814,11.9,.468,.167,.281,1.1,7.5,4.5,19.5,1.4,0.3,11.1,23.8,,0.0,1.1,1.1,.063,,-0.4,-1.4,-1.8,0.0
2003-04,21,SAS,NBA,PG,10,386,18.9,.502,.256,.208,1.5,5.2,3.2,35.5,1.9,0.2,14.5,26.1,,0.8,0.2,1.0,.130,,2.9,-1.5,1.4,0.3
2004-05,22,SAS,NBA,PG,23,858,12.0,.490,.131,.238,1.8,7.2,4.6,22.3,1.1,0.2,14.9,26.0,,-0.2,0.7,0.6,.032,,-1.2,-0.9,-2.0,0.0
2005-06,23,SAS,NBA,PG,13,475,17.5,.525,.040,.350,2.3,9.9,6.3,20.1,1.5,0.2,13.3,30.8,,0.2,0.2,0.4,.039,,-2.2,-0.6,-2.7,-0.1
2006-07,24,SAS,NBA,PG,20,751,18.7,.523,.060,.303,2.3,8.1,5.3,30.0,1.6,0.0,14.3,29.2,,0.9,0.6,1.6,.100,,1.2,-0.6,0.5,0.5
2007-08,25,SAS,NBA,PG,17,654,19.9,.549,.065,.304,1.8,9.3,5.6,31.6,1.3,0.1,12.6,29.0,,1.0,0.7,1.7,.122,,2.8,0.2,3.0,0.8
2008-09,26,SAS,NBA,PG,5,181,29.3,.588,.130,.287,0.6,14.1,7.0,46.6,1.9,0.5,14.7,39.1,,0.4,0.1,0.5,.141,,7.5,1.0,8.4,0.5
2009-10,27,SAS,NBA,PG,10,335,16.7,.502,.019,.273,3.1,9.9,6.5,29.8,0.9,0.0,11.3,27.1,,0.2,0.2,0.3,.047,,-0.3,-0.8,-1.1,0.1
2010-11,28,SAS,NBA,PG,6,221,17.6,.531,.086,.441,0.5,8.1,4.2,28.3,1.9,0.6,15.3,27.8,,0.1,0.2,0.3,.070,,-0.2,-0.9,-1.0,0.1
2011-12,29,SAS,NBA,PG,14,506,19.4,.535,.093,.391,1.9,9.3,5.8,31.9,1.3,0.0,14.3,28.3,,1.1,0.3,1.4,.134,,1.6,-0.4,1.2,0.4
2012-13,30,SAS,NBA,PG,21,765,21.5,.521,.085,.307,2.2,7.8,5.1,34.6,1.7,0.3,11.3,28.9,,1.7,0.8,2.4,.152,,3.6,-0.8,2.8,0.9
2013-14,31,SAS,NBA,PG,23,719,15.8,.531,.101,.202,0.8,6.4,3.7,26.1,1.1,0.2,14.1,28.3,,0.3,0.7,1.1,.071,,0.0,-1.3,-1.2,0.1
2014-15,32,SAS,NBA,PG,7,210,6.5,.386,.099,.187,2.0,10.0,5.8,18.9,0.5,0.0,10.0,23.4,,-0.4,0.1,-0.3,-0.067,,-6.2,-0.3,-6.5,-0.2
2015-16,33,SAS,NBA,PG,10,264,14.3,.499,.163,.143,0.5,8.7,4.8,31.4,1.2,0.6,14.7,21.6,,0.2,0.3,0.4,.079,,0.7,-1.5,-0.9,0.1
