Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,19,SAS,NBA,PG,77,2267,100%,,,,,+4.7,-5.7,87,30,34,78,,10,,743,54,12,50
2002-03,20,SAS,NBA,PG,82,2774,99%,1%,,,,+8.6,+8.4,95,51,52,66,,25,,966,76,11,75
2003-04,21,SAS,NBA,PG,75,2577,100%,,,,,+8.3,+0.5,91,54,34,57,,15,,927,89,16,57
2004-05,22,SAS,NBA,PG,80,2735,99%,1%,,,,+9.5,+1.7,92,71,52,55,,21,,1134,114,40,105
2005-06,23,SAS,NBA,PG,80,2715,92%,8%,,,,+10.4,+7.3,111,68,70,41,,32,,1065,154,53,93
2006-07,24,SAS,NBA,PG,77,2499,99%,1%,,,,+10.4,+3.1,77,57,57,48,,21,,997,153,51,97
2007-08,25,SAS,NBA,PG,69,2312,96%,4%,,,,+7.8,+5.8,65,62,37,32,,13,,980,161,37,94
2008-09,26,SAS,NBA,PG,72,2456,100%,,,,,+6.1,+5.5,71,76,39,35,,14,,1179,165,39,96
2009-10,27,SAS,NBA,PG,56,1728,100%,,,,,+6.2,+0.9,73,50,26,37,,11,,741,116,33,73
2010-11,28,SAS,NBA,PG,78,2528,100%,,,,,+6.4,-0.4,89,60,51,43,,25,,1192,121,32,92
2011-12,29,SAS,NBA,PG,60,1923,99%,1%,,,,+10.6,+6.6,82,49,22,34,,7,,1071,101,31,75
2012-13,30,SAS,NBA,PG,66,2174,98%,2%,,,,+10.5,+8.0,82,58,30,38,,11,6,1168,118,37,90
2013-14,31,SAS,NBA,PG,68,1997,95%,5%,,,,+6.9,-2.5,72,48,31,36,3,10,2,897,82,19,67
2014-15,32,SAS,NBA,PG,68,1953,98%,2%,,,,+5.6,-1.9,73,50,23,52,4,8,8,788,59,16,46
2015-16,33,SAS,NBA,PG,72,1980,92%,8%,,,,+10.7,-1.7,57,51,23,46,3,4,9,841,63,11,39
2016-17,34,SAS,NBA,PG,36,923,99%,1%,,,,+7.4,-3.1,8,35,6,31,3,3,1,384,31,10,26
