Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,19,SAS,NBA,PG,77,72,2267,6.3,15.0,.419,1.4,4.4,.323,4.9,10.6,.460,2.5,3.8,.675,0.8,3.9,4.6,7.9,2.1,0.2,3.6,3.9,16.6,,99,103
2002-03,20,SAS,NBA,PG,82,82,2774,9.3,20.1,.464,1.6,4.7,.337,7.7,15.4,.503,4.2,5.6,.755,0.6,3.5,4.2,8.3,1.4,0.1,3.8,3.3,24.4,,108,104
2003-04,21,SAS,NBA,PG,75,75,2577,8.8,19.8,.447,1.3,4.2,.312,7.5,15.6,.483,4.0,5.7,.702,0.9,4.1,4.9,8.6,1.3,0.1,3.7,3.1,22.9,,104,99
2004-05,22,SAS,NBA,PG,80,80,2735,10.6,22.1,.482,0.8,3.1,.276,9.8,19.0,.516,4.1,6.4,.650,0.9,5.0,5.9,9.7,1.9,0.1,4.2,3.3,26.3,,106,101
2005-06,23,SAS,NBA,PG,80,80,2715,12.4,22.7,.548,0.2,0.7,.306,12.2,22.0,.556,5.1,7.2,.707,0.8,4.5,5.2,9.2,1.7,0.1,5.0,3.2,30.2,,110,102
2006-07,24,SAS,NBA,PG,77,77,2499,12.2,23.5,.520,0.3,0.8,.395,11.9,22.6,.525,5.9,7.5,.783,0.7,4.6,5.3,9.0,1.8,0.1,4.1,2.9,30.6,,112,102
2007-08,25,SAS,NBA,PG,69,68,2312,12.0,24.4,.494,0.4,1.5,.258,11.6,22.9,.510,5.8,8.1,.715,0.7,4.5,5.2,9.6,1.3,0.2,3.8,2.2,30.3,,109,105
2008-09,26,SAS,NBA,PG,72,71,2456,14.1,27.9,.506,0.4,1.4,.292,13.7,26.5,.518,6.3,8.0,.782,0.6,4.3,4.9,11.0,1.5,0.1,4.1,2.4,35.0,,112,107
2009-10,27,SAS,NBA,PG,56,50,1728,10.6,21.7,.487,0.3,1.0,.294,10.3,20.7,.497,5.6,7.5,.756,0.2,3.9,4.1,9.6,0.9,0.2,4.5,2.9,27.1,,106,108
2010-11,28,SAS,NBA,PG,78,78,2528,11.4,22.0,.519,0.5,1.4,.357,10.9,20.5,.531,4.8,6.2,.769,0.6,4.3,4.9,10.6,1.9,0.1,4.1,2.8,28.1,,113,108
2011-12,29,SAS,NBA,PG,60,60,1923,11.5,23.9,.480,0.4,1.6,.230,11.1,22.3,.498,6.1,7.6,.799,0.6,4.0,4.6,12.4,1.5,0.1,4.1,2.0,29.4,,112,106
2012-13,30,SAS,NBA,PG,66,66,2174,12.2,23.3,.522,0.6,1.6,.353,11.6,21.7,.534,6.5,7.7,.845,0.4,4.2,4.6,11.7,1.3,0.1,4.0,2.2,31.4,,116,106
2013-14,31,SAS,NBA,PG,68,68,1997,11.5,23.1,.499,0.6,1.7,.373,10.9,21.4,.509,5.0,6.1,.811,0.4,3.5,3.9,9.8,0.9,0.2,3.8,2.2,28.7,,110,107
2014-15,32,SAS,NBA,PG,68,68,1953,10.6,21.8,.486,1.0,2.3,.427,9.6,19.5,.493,3.4,4.4,.783,0.4,3.0,3.4,8.8,1.2,0.1,3.8,2.8,25.6,,105,107
2015-16,33,SAS,NBA,PG,72,72,1980,9.0,18.4,.493,0.7,1.7,.415,8.4,16.7,.501,3.4,4.4,.760,0.4,4.1,4.6,9.8,1.4,0.3,3.4,2.9,22.2,,109,103
2016-17,34,SAS,NBA,PG,36,36,923,9.1,19.4,.470,0.8,2.1,.385,8.3,17.2,.481,2.6,3.5,.746,0.5,3.5,4.0,9.3,0.8,0.1,2.7,3.2,21.6,,108,110
