Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,19,SAS,NBA,PG,10,10,341,62,136,.456,10,27,.370,52,109,.477,.493,21,28,.750,5,24,29,40,9,1,22,22,155
2002-03,20,SAS,NBA,PG,24,24,814,135,335,.403,15,56,.268,120,279,.430,.425,67,94,.713,8,58,66,85,22,3,47,51,352
2003-04,21,SAS,NBA,PG,10,10,386,72,168,.429,17,43,.395,55,125,.440,.479,23,35,.657,5,16,21,70,13,1,31,15,184
2004-05,22,SAS,NBA,PG,23,23,858,166,366,.454,9,48,.188,157,318,.494,.466,55,87,.632,13,53,66,100,17,2,71,69,396
2005-06,23,SAS,NBA,PG,13,13,475,104,226,.460,2,9,.222,102,217,.470,.465,64,79,.810,8,39,47,50,13,1,40,31,274
2006-07,24,SAS,NBA,PG,20,20,751,168,350,.480,7,21,.333,161,329,.489,.490,72,106,.679,14,53,67,115,22,0,66,34,415
2007-08,25,SAS,NBA,PG,17,17,654,152,306,.497,7,20,.350,145,286,.507,.508,70,93,.753,10,53,63,103,16,1,50,37,381
2008-09,26,SAS,NBA,PG,5,5,181,59,108,.546,3,14,.214,56,94,.596,.560,22,31,.710,1,20,21,34,6,1,21,13,143
2009-10,27,SAS,NBA,PG,10,2,335,73,154,.474,2,3,.667,71,151,.470,.481,25,42,.595,9,29,38,54,6,0,22,20,173
2010-11,28,SAS,NBA,PG,6,6,221,43,93,.462,1,8,.125,42,85,.494,.468,31,41,.756,1,15,16,31,8,2,20,10,118
2011-12,29,SAS,NBA,PG,14,14,506,102,225,.453,7,21,.333,95,204,.466,.469,71,88,.807,8,42,50,95,13,0,44,23,282
2012-13,30,SAS,NBA,PG,21,21,765,167,365,.458,11,31,.355,156,334,.467,.473,87,112,.777,14,54,68,146,24,3,53,26,432
2013-14,31,SAS,NBA,PG,23,23,719,168,346,.486,13,35,.371,155,311,.498,.504,51,70,.729,5,40,45,111,15,2,62,37,400
2014-15,32,SAS,NBA,PG,7,7,210,33,91,.363,0,9,.000,33,82,.402,.363,10,17,.588,4,19,23,25,2,0,11,14,76
2015-16,33,SAS,NBA,PG,10,10,264,44,98,.449,4,16,.250,40,82,.488,.469,12,14,.857,1,21,22,53,6,2,18,15,104
