Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,21,GSW,NBA,PF,82,1448,,,,66%,34%,-7.9,-3.0,19,35,30,101,,21,,156,67,18,28
2002-03,22,GSW,NBA,PF,79,2510,,,,87%,13%,-2.5,-4.0,36,40,35,102,,17,,239,98,11,62
2003-04,23,GSW,NBA,PF,28,610,,,,35%,65%,-3.4,-3.2,13,11,10,33,,4,,41,33,6,18
2004-05,24,GSW,NBA,PF,70,2375,,,,79%,21%,-4.5,-5.2,24,38,46,79,,32,,226,131,33,94
2005-06,25,GSW,NBA,PF,74,2516,,,,65%,35%,-3.2,-3.8,30,36,42,80,,23,,243,139,33,58
2006-07,26,TOT,NBA,PF,68,1852,,,,55%,45%,-6.8,-6.6,29,19,30,0,,0,,294,0,11,24
2006-07,26,GSW,NBA,PF,26,667,,,,16%,84%,-7.1,-7.9,12,7,10,39,,4,,142,25,4,8
2006-07,26,IND,NBA,PF,42,1185,,,,76%,24%,-6.6,-5.1,17,12,20,82,,7,,152,36,7,16
2007-08,27,IND,NBA,PF,75,2106,,,,67%,33%,-1.7,-0.4,33,28,35,134,,20,,406,118,24,44
2008-09,28,IND,NBA,PF,73,2482,,,,68%,32%,-1.0,+0.3,54,22,38,137,,19,,403,79,16,43
2009-10,29,IND,NBA,PF,72,2344,,,,61%,39%,-6.0,-6.9,46,29,25,103,,12,,354,94,31,41
2010-11,30,TOT,NBA,PF,35,466,,,,67%,33%,-15.2,-15.6,5,4,11,0,,0,,56,0,2,13
2010-11,30,NJN,NBA,PF,18,288,,,,68%,32%,-10.5,-3.6,4,2,7,21,,3,,43,7,1,8
2010-11,30,BOS,NBA,PF,17,178,,,,65%,35%,-23.1,-30.5,1,2,4,14,,1,,13,4,1,5
2011-12,31,LAL,NBA,PF,59,956,,,,89%,11%,+0.3,-1.7,15,3,8,54,,6,,118,3,1,6
2012-13,32,DAL,NBA,PF,14,256,,,,67%,33%,-6.2,-5.9,5,2,0,18,,0,1,18,5,1,1
