Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,21,GSW,NBA,PF,82,4,17.7,2.2,5.2,.421,0.0,0.1,.333,2.1,5.0,.423,.424,1.5,1.9,.776,1.2,2.7,3.9,0.9,0.4,0.3,1.0,2.6,5.9
2002-03,22,GSW,NBA,PF,79,79,31.8,4.3,9.5,.451,0.0,0.2,.214,4.2,9.3,.456,.453,3.1,3.7,.841,2.9,7.3,10.2,1.3,0.8,0.4,1.4,3.1,11.7
2003-04,23,GSW,NBA,PF,28,0,21.8,3.8,8.7,.440,0.2,0.6,.294,3.6,8.1,.451,.451,2.1,2.9,.750,1.7,4.5,6.2,0.7,0.4,0.6,1.2,2.1,10.0
2004-05,24,GSW,NBA,PF,70,69,33.9,5.6,13.5,.414,0.8,2.1,.399,4.8,11.4,.417,.445,3.3,4.6,.730,3.6,7.2,10.8,1.4,0.8,0.5,1.5,2.7,15.4
2005-06,25,GSW,NBA,PF,74,74,34.0,4.9,11.3,.433,0.8,2.4,.320,4.1,8.9,.464,.468,3.4,4.3,.787,2.6,7.4,10.0,1.4,0.6,0.4,1.5,2.6,14.0
2006-07,26,TOT,NBA,PF,68,48,27.2,3.9,8.5,.458,0.9,2.2,.395,3.1,6.4,.479,.508,1.6,2.1,.745,1.5,4.6,6.1,1.9,0.7,0.6,1.1,2.9,10.3
2006-07,26,GSW,NBA,PF,26,17,25.7,3.1,6.9,.450,0.8,2.3,.373,2.3,4.7,.488,.511,1.8,2.5,.712,1.4,4.6,6.0,2.3,0.8,0.7,1.1,2.4,8.9
2006-07,26,IND,NBA,PF,42,31,28.2,4.4,9.5,.461,0.9,2.1,.409,3.5,7.5,.476,.506,1.5,1.9,.772,1.5,4.6,6.1,1.6,0.6,0.6,1.2,3.2,11.1
2007-08,27,IND,NBA,PF,75,61,28.1,4.2,9.2,.455,1.3,3.1,.398,2.9,6.1,.484,.522,2.6,3.2,.797,1.4,5.8,7.2,2.2,0.7,0.4,1.3,2.9,12.2
2008-09,28,IND,NBA,PF,73,73,34.0,5.0,10.5,.475,2.2,4.9,.450,2.8,5.6,.496,.580,2.1,2.5,.826,2.0,9.8,11.8,2.4,0.8,0.5,1.6,3.1,14.3
2009-10,29,IND,NBA,PF,72,69,32.6,5.3,11.3,.472,1.8,4.6,.384,3.6,6.7,.533,.551,2.1,2.7,.798,1.8,8.4,10.2,2.1,1.0,0.5,1.4,2.4,14.6
2010-11,30,TOT,NBA,PF,35,4,13.3,1.2,3.3,.368,0.1,0.9,.152,1.1,2.3,.457,.390,0.6,0.9,.667,0.6,2.6,3.2,0.7,0.4,0.1,0.6,1.3,3.1
2010-11,30,NJN,NBA,PF,18,4,16.0,1.4,4.2,.342,0.2,1.3,.174,1.2,2.9,.415,.368,0.5,0.9,.529,0.6,3.6,4.2,0.9,0.4,0.1,0.7,1.6,3.6
2010-11,30,BOS,NBA,PF,17,0,10.5,0.9,2.2,.421,0.1,0.6,.100,0.9,1.6,.536,.434,0.6,0.8,.846,0.6,1.6,2.2,0.4,0.5,0.1,0.4,1.1,2.6
2011-12,31,LAL,NBA,PF,59,0,16.2,1.3,2.9,.450,0.5,1.1,.418,0.8,1.8,.471,.532,0.1,0.2,.667,0.7,2.6,3.2,0.9,0.3,0.3,0.4,1.7,3.2
2012-13,32,DAL,NBA,PF,14,1,18.3,1.6,4.4,.361,0.8,2.5,.314,0.8,1.9,.423,.451,0.7,0.8,.909,0.5,3.0,3.5,0.5,0.7,0.4,0.5,2.1,4.6
