Turnovers
2010-11 NBA 261 (7th)
2011-12 NBA 255 (1st)
2013-14 NBA 295 (1st)
2014-15 NBA 304 (2nd)
2015-16 NBA 318 (3rd)
2016-17 NBA 195 (3rd)
