Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,19,UTA,NBA,PF,67,873,,,16%,84%,1%,-11.7,-8.3,16,19,17,51,,7,,90,46,7,35
2005-06,20,UTA,NBA,PF,62,619,,,19%,77%,4%,-8.2,-5.9,13,7,11,39,,7,,62,24,4,15
2006-07,21,TOR,NBA,PF,60,670,,,15%,75%,10%,-2.3,-4.2,5,14,13,48,,10,,39,40,10,29
2007-08,22,TOR,NBA,PF,70,925,,,2%,74%,25%,-0.7,-5.4,12,14,21,60,,11,,67,60,14,33
2008-09,23,TOR,NBA,SF,29,265,,,14%,76%,10%,+1.5,+4.8,1,4,3,16,,3,,22,21,6,10
2009-10,24,TOT,NBA,PF,69,1221,,,,90%,10%,-7.9,-5.1,16,22,28,0,,0,,67,0,15,36
2009-10,24,DAL,NBA,PF,25,315,,,,80%,20%,-3.6,-7.1,1,5,7,21,,5,,14,20,6,9
2009-10,24,NJN,NBA,PF,44,906,,,,93%,7%,-9.4,+1.0,15,17,21,62,,14,,53,66,9,27
2010-11,25,NJN,NBA,PF,74,2061,,,,97%,3%,-5.9,+2.5,34,35,34,80,,20,,191,80,19,42
2011-12,26,NJN,NBA,PF,62,2162,,,,87%,13%,-4.2,+7.8,33,53,33,78,,20,,207,110,20,86
2012-13,27,BRK,NBA,PF,65,1191,,,,86%,14%,-3.5,-7.8,15,25,17,68,,8,1,79,61,14,37
2013-14,28,BOS,NBA,PF,69,1376,,,,59%,41%,-6.3,-1.7,25,12,27,52,8,13,2,158,60,7,23
2014-15,29,WAS,NBA,PF,64,1345,,,,96%,4%,-2.3,-4.8,19,8,19,57,3,14,1,133,49,11,25
2015-16,30,TOT,NBA,PF,53,835,,,,58%,42%,+1.8,-2.0,13,14,11,0,0,0,0,82,0,3,17
2015-16,30,WAS,NBA,PF,28,466,,,,75%,25%,-7.2,-7.6,10,4,0,21,2,0,0,35,9,1,10
2015-16,30,PHO,NBA,PF,4,74,,,,100%,,-15.8,-8.7,1,1,2,2,0,1,1,15,1,0,3
2015-16,30,ATL,NBA,PF,21,295,,,,22%,78%,+1.8,-2.0,2,9,3,22,3,1,7,32,13,2,4
2016-17,31,ATL,NBA,PF,40,472,,,,44%,56%,-3.7,-3.6,1,15,7,25,3,3,0,47,19,4,8
