Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,22,172,3%,64%,32%,1%,,+3.7,-3.0,1,2,0,11,1,0,2,14,2,0,1
2 seasons,,GSW,NBA,,17,117,5%,47%,47%,1%,,+5.6,-9.2,1,1,0,8,1,0,2,7,1,0,1
1 season,,IND,NBA,,5,55,,100%,,,,-0.3,+10.1,0,1,0,3,0,0,0,7,1,0,0
