Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2005-06,20,KANSAS,33,1047,170,359,50,106,54,71,,195,65,29,23,,,444,.474,.472,.761,31.7,13.5,5.9,2.0
2006-07,21,KANSAS,38,1234,186,420,75,174,79,116,,212,76,15,34,,,526,.443,.431,.681,32.5,13.8,5.6,2.0
2007-08,22,KANSAS,38,1127,180,414,80,191,67,86,,195,81,32,32,69,,507,.435,.419,.779,29.7,13.3,5.1,2.1
