Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,27,SAC,NBA,PG,79,1648,97%,3%,,,,+8.2,+3.3,47,33,23,51,,8,,339,34,10,33
2001-02,28,SAC,NBA,PG,81,1750,99%,1%,,,,+9.2,+2.2,46,29,18,51,,10,,363,72,25,48
2002-03,29,SAC,NBA,PG,59,1676,100%,,,,,+4.8,-3.2,53,32,21,47,,12,,396,55,15,43
2003-04,30,SAC,NBA,SG,50,1185,59%,41%,,,,+5.7,+0.2,31,20,12,33,,7,,228,42,16,27
2004-05,31,SAC,NBA,SG,25,536,47%,51%,2%,,,+4.2,+2.0,13,9,6,20,,4,,135,18,5,12
2005-06,32,MEM,NBA,PG,71,1775,86%,14%,,,,+5.9,+2.6,60,30,11,63,,5,,443,62,14,51
2006-07,33,NOK,NBA,SG,56,1330,10%,89%,1%,,,+1.1,+4.3,29,28,21,41,,5,,312,73,17,34
2007-08,34,TOT,NBA,SG-PG,72,1389,32%,66%,1%,,,+6.1,+0.3,28,19,12,0,,0,,314,0,5,23
2007-08,34,NOH,NBA,SG,46,891,9%,90%,2%,,,+0.4,-7.3,16,10,5,22,,4,,172,24,3,12
2007-08,34,HOU,NBA,PG,26,498,75%,25%,,,,+16.1,+12.0,12,9,7,10,,4,,142,9,2,11
2008-09,35,SAC,NBA,PG,71,1484,100%,,,,,-6.8,+4.1,30,24,12,41,,8,,331,41,9,9
