Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,564,12773,75%,25%,,,,+4.5,+1.7,337,224,136,347,0,59,0,2861,397,116,280
6 seasons,,SAC,NBA,,365,8279,90%,10%,,,,+4.4,+1.4,220,147,92,243,0,49,0,1792,262,80,172
2 seasons,,"NOK,NOH",NBA,,102,2221,9%,89%,1%,,,+0.8,-0.3,45,38,26,63,0,9,0,484,97,20,46
1 season,,MEM,NBA,,71,1775,86%,14%,,,,+5.9,+2.6,60,30,11,63,0,5,0,443,62,14,51
1 season,,HOU,NBA,,26,498,75%,25%,,,,+16.1,+12.0,12,9,7,10,0,4,0,142,9,2,11
